#chromosome	start	end	gene_name
CP000393.1	6752481	6753428	Tery_4384
CP000393.1	6753937	6756696	Tery_4385
CP000393.1	6757422	6758327	Tery_4386
CP000393.1	6761182	6762732	Tery_4389
CP000393.1	6767366	6769438	Tery_4393
CP000393.1	6773251	6774537	Tery_4395
CP000393.1	6774620	6774793	Tery_4396
CP000393.1	6775860	6776873	Tery_4397
CP000393.1	6777124	6777501	Tery_4398
CP000393.1	6779582	6780403	Tery_4400
CP000393.1	6781672	6783426	Tery_4402
CP000393.1	6784360	6785442	Tery_4403
CP000393.1	6787016	6787294	Tery_4404
CP000393.1	6787978	6788220	Tery_4405
CP000393.1	6788229	6788843	Tery_4406
CP000393.1	6795230	6797050	Tery_4411
CP000393.1	6799736	6800050	Tery_4413
CP000393.1	6800158	6800568	Tery_4414
CP000393.1	6801445	6802677	Tery_4416
CP000393.1	6804305	6804664	Tery_4417
CP000393.1	6805225	6808089	Tery_4418
CP000393.1	6808958	6811726	Tery_4419
CP000393.1	6811774	6814512	Tery_4420
CP000393.1	6815319	6816425	Tery_4421
CP000393.1	6816642	6817727	Tery_4422
CP000393.1	6826231	6827475	Tery_4429
CP000393.1	6829501	6831891	Tery_4431
CP000393.1	6832027	6832482	Tery_4432
CP000393.1	6832866	6836132	Tery_4433
CP000393.1	6836138	6836815	Tery_4434
CP000393.1	6836852	6837598	Tery_4435
CP000393.1	6837740	6838732	Tery_4436
CP000393.1	6843590	6844792	Tery_4440
CP000393.1	6848691	6849113	Tery_4443
CP000393.1	6849681	6850010	Tery_4444
CP000393.1	6850348	6851202	Tery_4445
CP000393.1	6851335	6852024	Tery_4446
CP000393.1	6858460	6859245	Tery_4448
CP000393.1	6859545	6860168	Tery_4449
CP000393.1	6861868	6862968	Tery_4452
CP000393.1	6863318	6863929	Tery_4453
CP000393.1	6864151	6866904	Tery_4454
CP000393.1	6867812	6868915	Tery_4455
CP000393.1	6869160	6870812	Tery_4456
CP000393.1	6871127	6871543	Tery_4457
CP000393.1	6872163	6873455	Tery_4458
CP000393.1	6874976	6878719	Tery_4460
CP000393.1	6880579	6882291	Tery_4462
CP000393.1	6882818	6883072	Tery_4463
CP000393.1	6883492	6885699	Tery_4464
CP000393.1	6886447	6888165	Tery_4465
CP000393.1	6889357	6890832	Tery_4466
CP000393.1	6895590	6896672	Tery_4470
CP000393.1	6908611	6909648	Tery_4475
CP000393.1	6909831	6910340	Tery_4476
CP000393.1	6910533	6911999	Tery_4477
CP000393.1	6912651	6913448	Tery_4478
CP000393.1	6913662	6914867	Tery_4479
CP000393.1	6918044	6920203	Tery_4481
CP000393.1	6921042	6922430	Tery_4482
CP000393.1	6926796	6927317	Tery_4487
CP000393.1	6927382	6927819	Tery_4488
CP000393.1	6928026	6928343	Tery_4489
CP000393.1	6928469	6929314	Tery_4490
CP000393.1	6929873	6930574	Tery_4491
CP000393.1	6931402	6932475	Tery_4492
CP000393.1	6935042	6935125	Tery_R0047
CP000393.1	6936648	6940316	Tery_4497
CP000393.1	6940571	6944248	Tery_4498
CP000393.1	6946280	6947062	Tery_4500
CP000393.1	6947456	6947698	Tery_4501
CP000393.1	6949035	6949877	Tery_4503
CP000393.1	6962273	6962434	Tery_4510
CP000393.1	6962470	6963432	Tery_4511
CP000393.1	6968568	6970028	Tery_4516
CP000393.1	6982398	6983411	Tery_4525
CP000393.1	6983421	6984437	Tery_4526
CP000393.1	6990560	6991048	Tery_4530
CP000393.1	7005014	7005349	Tery_4539
CP000393.1	7005578	7005775	Tery_4540
CP000393.1	7006544	7006723	Tery_4541
CP000393.1	7007136	7007270	Tery_4542
CP000393.1	7007538	7008296	Tery_4543
CP000393.1	7008858	7008989	Tery_4544
CP000393.1	7011020	7011706	Tery_4548
CP000393.1	7019483	7020034	Tery_4558
CP000393.1	7020366	7020560	Tery_4559
CP000393.1	7023426	7024040	Tery_4565
CP000393.1	7031877	7032635	Tery_4571
CP000393.1	7033113	7036100	Tery_4572
CP000393.1	7037993	7039072	Tery_4574
CP000393.1	7042100	7043542	Tery_4577
CP000393.1	7043863	7044303	Tery_4578
CP000393.1	7048898	7049746	Tery_4583
CP000393.1	7056295	7056792	Tery_4587
CP000393.1	7062580	7063164	Tery_4591
CP000393.1	7066918	7068804	Tery_4594
CP000393.1	7072002	7073312	Tery_4599
CP000393.1	7078761	7079630	Tery_4601
CP000393.1	7079991	7080179	Tery_4602
CP000393.1	7080766	7081446	Tery_4603
CP000393.1	7082009	7082875	Tery_4604
CP000393.1	7082862	7084250	Tery_4605
CP000393.1	7093356	7094504	Tery_4615
CP000393.1	7103138	7103908	Tery_4623
CP000393.1	7104047	7107124	Tery_4624
CP000393.1	7107744	7112276	Tery_4625
CP000393.1	7114738	7115364	Tery_4627
CP000393.1	7118189	7119121	Tery_4630
CP000393.1	7132163	7132582	Tery_4639
CP000393.1	7132648	7133148	Tery_4640
CP000393.1	7133643	7134593	Tery_4641
CP000393.1	7135900	7136181	Tery_4642
CP000393.1	7146058	7146837	Tery_4647
CP000393.1	7147493	7148251	Tery_4648
CP000393.1	7148647	7150752	Tery_4649
CP000393.1	7160786	7161196	Tery_4656
CP000393.1	7161688	7162569	Tery_4657
CP000393.1	7163040	7163369	Tery_4658
CP000393.1	7163889	7166000	Tery_4659
CP000393.1	7175774	7176001	Tery_4667
CP000393.1	7182383	7183666	Tery_4670
CP000393.1	7191009	7192118	Tery_4676
CP000393.1	7192118	7192819	Tery_4677
CP000393.1	7196482	7196748	Tery_4680
CP000393.1	7199627	7200982	Tery_4681
CP000393.1	7206064	7206546	Tery_4686
CP000393.1	7206543	7207583	Tery_4687
CP000393.1	7207628	7208401	Tery_4688
CP000393.1	7208727	7209572	Tery_4689
CP000393.1	7209995	7211125	Tery_4690
CP000393.1	7211884	7212291	Tery_4691
CP000393.1	7215225	7215605	Tery_4694
CP000393.1	7217034	7218083	Tery_4696
CP000393.1	7230136	7230768	Tery_4706
CP000393.1	7230886	7231026	Tery_4707
CP000393.1	7231004	7231483	Tery_4708
CP000393.1	7231455	7231844	Tery_4709
CP000393.1	7232029	7233177	Tery_4710
CP000393.1	7233177	7233677	Tery_4711
CP000393.1	7233810	7234319	Tery_4712
CP000393.1	7234638	7236137	Tery_4713
CP000393.1	7236158	7236601	Tery_4714
CP000393.1	7237321	7237818	Tery_4716
CP000393.1	7238015	7239160	Tery_4717
CP000393.1	7239247	7242270	Tery_4718
CP000393.1	7243092	7244867	Tery_4719
CP000393.1	7246826	7247116	Tery_4721
CP000393.1	7247433	7248218	Tery_4722
CP000393.1	7248832	7249701	Tery_4723
CP000393.1	7252839	7253396	Tery_4726
CP000393.1	7265339	7265716	Tery_4733
CP000393.1	7268117	7268218	Tery_4737
CP000393.1	7268678	7269181	Tery_4738
CP000393.1	7273367	7274410	Tery_4741
CP000393.1	7275614	7276594	Tery_4742
CP000393.1	7276607	7276858	Tery_4743
CP000393.1	7277652	7278023	Tery_4745
CP000393.1	7279225	7280568	Tery_4747
CP000393.1	7290402	7300685	Tery_4754
CP000393.1	7307141	7307290	Tery_4758
CP000393.1	7307375	7308835	Tery_4759
CP000393.1	7311742	7312917	Tery_4761
CP000393.1	7314886	7315557	Tery_4762
CP000393.1	7317742	7319271	Tery_4765
CP000393.1	7329873	7332980	Tery_4771
CP000393.1	7334407	7335060	Tery_4772
CP000393.1	7338710	7339261	Tery_4775
CP000393.1	7339881	7340444	Tery_4776
CP000393.1	7343290	7344327	Tery_4780
CP000393.1	7344438	7346654	Tery_4781
CP000393.1	7347148	7349388	Tery_4782
CP000393.1	7350004	7350819	Tery_4783
CP000393.1	7355870	7357288	Tery_4786
CP000393.1	7357523	7359022	Tery_4787
CP000393.1	7362415	7364067	Tery_4790
CP000393.1	7367986	7369020	Tery_4793
CP000393.1	7371340	7372212	Tery_4795
CP000393.1	7376027	7376965	Tery_4798
CP000393.1	7381867	7383324	Tery_4802
CP000393.1	7383467	7383784	Tery_4803
CP000393.1	7387430	7387711	Tery_4805
CP000393.1	7395799	7396938	Tery_4810
CP000393.1	7397424	7397681	Tery_4811
CP000393.1	7408135	7408986	Tery_4816
CP000393.1	7409629	7411290	Tery_4817
CP000393.1	7411295	7411717	Tery_4818
CP000393.1	7413757	7414683	Tery_4821
CP000393.1	7417678	7418049	Tery_4823
CP000393.1	7420788	7421825	Tery_4825
CP000393.1	7422345	7422590	Tery_4826
CP000393.1	7422646	7422951	Tery_4827
CP000393.1	7423517	7423696	Tery_4828
CP000393.1	7424610	7425296	Tery_4830
CP000393.1	7425489	7425623	Tery_4831
CP000393.1	7428607	7429086	Tery_4835
CP000393.1	7432472	7432852	Tery_4839
CP000393.1	7434765	7435037	Tery_4842
CP000393.1	7437613	7439352	Tery_4844
CP000393.1	7441040	7441543	Tery_4847
CP000393.1	7443310	7443462	Tery_4850
CP000393.1	7446465	7446608	Tery_4855
CP000393.1	7446683	7446916	Tery_4856
CP000393.1	7447405	7447779	Tery_4857
CP000393.1	7448430	7449116	Tery_4859
CP000393.1	7449113	7449235	Tery_4860
CP000393.1	7449848	7450168	Tery_4861
CP000393.1	7450155	7450703	Tery_4862
CP000393.1	7451103	7451606	Tery_4863
CP000393.1	7452255	7452590	Tery_4865
CP000393.1	7458136	7458822	Tery_4874
CP000393.1	7463513	7463848	Tery_4878
CP000393.1	7466612	7466920	Tery_4882
CP000393.1	7467345	7467629	Tery_4884
CP000393.1	7468688	7468915	Tery_4886
CP000393.1	7474033	7474338	Tery_4892
CP000393.1	7475278	7475700	Tery_4894
CP000393.1	7485702	7486523	Tery_4900
CP000393.1	7486899	7487903	Tery_4901
CP000393.1	7488488	7488775	Tery_4902
CP000393.1	7489262	7489942	Tery_4903
CP000393.1	7490183	7490551	Tery_4904
CP000393.1	7491107	7491421	Tery_4906
CP000393.1	7491497	7492129	Tery_4907
CP000393.1	7492398	7493225	Tery_4908
CP000393.1	7494227	7495207	Tery_4909
CP000393.1	7496175	7496465	Tery_4910
CP000393.1	7496494	7497321	Tery_4911
CP000393.1	7498033	7498209	Tery_4912
CP000393.1	7498426	7498731	Tery_4913
CP000393.1	7501583	7501744	Tery_4917
CP000393.1	7504662	7504883	Tery_4922
CP000393.1	7504991	7505401	Tery_4923
CP000393.1	7505462	7505965	Tery_4924
CP000393.1	7506967	7507110	Tery_4926
CP000393.1	7507185	7507418	Tery_4927
CP000393.1	7510255	7510626	Tery_4930
CP000393.1	7510958	7511152	Tery_4931
CP000393.1	7511540	7511851	Tery_4932
CP000393.1	7511859	7512011	Tery_4933
CP000393.1	7522339	7522803	Tery_4938
CP000393.1	7529884	7530021	Tery_4941
CP000393.1	7537610	7538287	Tery_4946
CP000393.1	7539211	7540248	Tery_4947
CP000393.1	7540273	7540881	Tery_4948
CP000393.1	7541454	7542095	Tery_4949
CP000393.1	7542265	7542885	Tery_4950
CP000393.1	7543284	7544237	Tery_4951
CP000393.1	7544234	7545034	Tery_4952
CP000393.1	7545483	7546301	Tery_4953
CP000393.1	7547130	7548305	Tery_4954
CP000393.1	7548844	7549995	Tery_4955
CP000393.1	7550127	7551692	Tery_4956
CP000393.1	7551993	7553351	Tery_4957
CP000393.1	7570338	7571768	Tery_4964
CP000393.1	7574767	7575161	ssrA
CP000393.1	7576289	7576849	Tery_4966
CP000393.1	7577442	7579460	Tery_4967
CP000393.1	7579986	7580219	Tery_4968
CP000393.1	7580253	7580687	Tery_4969
CP000393.1	7591678	7591992	Tery_4972
CP000393.1	7592455	7593471	Tery_4973
CP000393.1	7597822	7598313	Tery_4975
CP000393.1	7607098	7609413	Tery_4980
CP000393.1	7612359	7612811	Tery_4982
CP000393.1	7616499	7616936	Tery_4984
CP000393.1	7622202	7623740	Tery_4986
CP000393.1	7624222	7625325	Tery_4987
CP000393.1	7625591	7626445	Tery_4988
CP000393.1	7626517	7630248	Tery_4989
CP000393.1	7630504	7631664	Tery_4990
CP000393.1	7633432	7634532	Tery_4992
CP000393.1	7635217	7636134	Tery_4993
CP000393.1	7636996	7637778	Tery_4994
CP000393.1	7637807	7638544	Tery_4995
CP000393.1	7638584	7639378	Tery_4996
CP000393.1	7639378	7639842	Tery_4997
CP000393.1	7639829	7640407	Tery_4998
CP000393.1	7640499	7641593	Tery_4999
CP000393.1	7641590	7642537	Tery_5000
CP000393.1	7642521	7643351	Tery_5001
CP000393.1	7643358	7644101	Tery_5002
CP000393.1	7644229	7645377	Tery_5003
CP000393.1	7647156	7647725	Tery_5005
CP000393.1	7647817	7647987	Tery_5006
CP000393.1	7648976	7650172	Tery_5007
CP000393.1	7656219	7656407	Tery_5010
CP000393.1	7657453	7659282	Tery_5011
CP000393.1	7676243	7680283	Tery_5023
CP000393.1	7680646	7680942	Tery_5024
CP000393.1	7682757	7682960	Tery_5026
CP000393.1	7683000	7683551	Tery_5027
CP000393.1	7683659	7684198	Tery_5028
CP000393.1	7684705	7685292	Tery_5029
CP000393.1	7686020	7686208	Tery_5030
CP000393.1	7691880	7692713	Tery_5033
CP000393.1	7696835	7697701	Tery_5036
CP000393.1	7715002	7715202	Tery_5055
CP000393.1	7719995	7721242	Tery_5059
CP000393.1	7721750	7722283	Tery_5060
CP000393.1	7723408	7723977	Tery_5062
CP000393.1	7724989	7725564	Tery_5063
CP000393.1	7726233	7726496	Tery_5065
CP000393.1	7728422	7730791	Tery_5067
