#chromosome	start	end	baseMean_HFe
CP000393.1	3736248	3739607	217.882162282348
CP000393.1	5081445	5081774	2753.28371307971
CP000393.1	5622376	5623290	129.771911511588
CP000393.1	4241744	4242589	137.433687474091
CP000393.1	215800	216867	272.598991870267
CP000393.1	7350004	7350819	85.5367162744003
CP000393.1	1118945	1120267	1312.68633184303
CP000393.1	1574817	1575638	681.824195244491
CP000393.1	4532131	4532328	73.88048827892091
CP000393.1	2304394	2305170	171.439235551337
CP000393.1	5820851	5821168	1089.10047558735
CP000393.1	6702576	6702854	82.5695145974872
CP000393.1	5995638	5998688	145.45988654510901
CP000393.1	943156	944193	1176.37120077995
CP000393.1	2005048	2005605	1588.72431972603
CP000393.1	5749799	5750809	232.402143003013
CP000393.1	422371	423588	37.6197905108584
CP000393.1	4429769	4430116	14.445767082994498
CP000393.1	4220709	4221551	203.844138043609
CP000393.1	4447185	4448186	71.4538116931035
CP000393.1	401387	401554	328.58901253371397
CP000393.1	2838325	2839446	35.9493061828333
CP000393.1	5348974	5350791	19.5017195038719
CP000393.1	5687118	5688737	220.066757166548
CP000393.1	6074677	6075351	148.325117145371
CP000393.1	1107525	1107776	1229.5602925003
CP000393.1	1725763	1726743	41.9163707296999
CP000393.1	2442462	2442896	47.1379907845484
CP000393.1	3060023	3061867	119.89768524485001
CP000393.1	4731692	4734034	241.273324260652
CP000393.1	5529266	5532559	538.985089437923
CP000393.1	7093356	7094504	897.9000089949519
CP000393.1	7234638	7236137	639.222411257706
CP000393.1	7647817	7647987	12.8442487227883
CP000393.1	6016874	6017011	3091.97651627058
CP000393.1	5738385	5738735	70.7224363734537
CP000393.1	1241466	1242032	38.568915972126604
CP000393.1	5590599	5590772	70.4539618775624
CP000393.1	1206596	1206904	39.3789080560476
CP000393.1	4663054	4664826	515.13404986844
CP000393.1	3679663	3680367	356.45532708545096
CP000393.1	3796221	3796706	173.48238988917802
CP000393.1	1047480	1048646	264.058033661933
CP000393.1	2601980	2603347	30.028584604286603
CP000393.1	4412470	4413099	707.687749942606
CP000393.1	5355116	5356810	53.7870274602036
CP000393.1	457720	459648	297.02231445002604
CP000393.1	5852706	5853323	185.712274297622
CP000393.1	2264832	2270045	1994.90044622011
CP000393.1	2603827	2604516	169.45661307588801
CP000393.1	2775364	2775552	30.339140404246802
CP000393.1	4095672	4096883	161.366821919938
CP000393.1	1956658	1956891	19.7709405619589
CP000393.1	2963591	2964661	656.310008489257
CP000393.1	4094670	4094882	1590.38646342106
CP000393.1	2119924	2120148	24.644722794449102
CP000393.1	5957989	5958264	55.698735963929394
CP000393.1	6512089	6513231	408.37454037888705
CP000393.1	599368	599778	45.50014590891539
CP000393.1	5296620	5299337	944.4088414650729
CP000393.1	6136222	6136803	75.70931835412459
CP000393.1	2013421	2013852	33.6204282324898
CP000393.1	6558828	6561368	46.2076815380422
CP000393.1	1377289	1379997	116.812636777362
CP000393.1	1751417	1752841	159.451583064843
CP000393.1	3938984	3943945	196.14645995273102
CP000393.1	5683138	5684619	634.826659006869
CP000393.1	6192982	6195567	663.919007615028
CP000393.1	339480	340676	43.0860606203896
CP000393.1	3449872	3451476	114.62337758250901
CP000393.1	878411	879826	240.41062282858996
CP000393.1	880082	881080	84.8380848795302
CP000393.1	2998586	3000205	195.713497523929
CP000393.1	3159119	3160816	219.58735378837298
CP000393.1	3850766	3854815	75.48411135469729
CP000393.1	7231004	7231483	267.688271531171
CP000393.1	6105664	6106587	666.5630991846521
CP000393.1	251225	251584	234.102572217329
CP000393.1	5019714	5020295	181.872198024088
CP000393.1	5098445	5099041	100.554191766454
CP000393.1	5694717	5696072	2099.8630448047697
CP000393.1	2390588	2391550	41.2579771073815
CP000393.1	5821580	5821897	1511.69038061306
CP000393.1	6928026	6928343	185.514818245842
CP000393.1	7232029	7233177	4050.3762489440796
CP000393.1	7383467	7383784	116.40438681431601
CP000393.1	2035337	2037400	191.252242168051
CP000393.1	7233177	7233677	1118.94933862845
CP000393.1	5952629	5954473	801.625492246519
CP000393.1	1253435	1253749	158.73107523266899
CP000393.1	3694669	3694866	68.495425027374
CP000393.1	3782982	3783746	36.1858877885283
CP000393.1	543311	544138	152.097809798549
CP000393.1	7080766	7081446	298.695456354189
CP000393.1	1935767	1937014	849.132779395011
CP000393.1	3718065	3719147	227.329322371278
CP000393.1	5078383	5078529	12.983501821837699
CP000393.1	5923744	5924598	390.368106494319
CP000393.1	2867932	2869743	374.24523401075896
CP000393.1	6274292	6275599	315.896331780066
CP000393.1	663633	663986	586.819861588323
CP000393.1	2198110	2201106	120.95589472478599
CP000393.1	5166936	5167727	357.025766564209
CP000393.1	2720539	2721768	84.29562703384391
CP000393.1	17126	20872	402.37167168469904
CP000393.1	6753937	6756696	495.5284417826401
CP000393.1	2132736	2132981	20.704675687447104
CP000393.1	3334629	3340364	283.944507354121
CP000393.1	4135837	4136874	223.107208216179
CP000393.1	2802722	2804143	6120.21636138185
CP000393.1	3996352	4002789	413.005381117195
CP000393.1	6100241	6101284	442.540419197179
CP000393.1	7486899	7487903	277.68674795826803
CP000393.1	2862537	2862935	210.571687011148
CP000393.1	3349565	3351013	166.79297397861998
CP000393.1	3646145	3646465	77.5029188832233
CP000393.1	5221535	5222911	97.49993921984141
CP000393.1	59088	59294	4.4044105565229
CP000393.1	73849	74169	8.45755741170565
CP000393.1	262109	262288	3.8909051001937502
CP000393.1	302330	303367	2.85203420312505
CP000393.1	309201	310238	9.598399385425811
CP000393.1	358803	359048	6.71494242093269
CP000393.1	444560	444925	6.03576933063259
CP000393.1	445064	445597	3.44452208016604
CP000393.1	502599	503360	12.9490188379283
CP000393.1	503552	503686	8.41342363134383
CP000393.1	503708	503887	6.31611906024876
CP000393.1	503895	504053	9.70158715310122
CP000393.1	546691	547593	4.65712906019355
CP000393.1	603425	603682	2.61081002742422
CP000393.1	664213	664440	5.06402086986534
CP000393.1	831588	832475	6.45072958929224
CP000393.1	832685	833020	7.10227145364681
CP000393.1	867047	867376	4.12406082690673
CP000393.1	867470	867970	2.6583696867679905
CP000393.1	1042907	1043191	7.7898786493753605
CP000393.1	1086668	1086862	5.91729569956483
CP000393.1	1165493	1165699	8.398503424392072
CP000393.1	1234183	1234410	4.02050740279073
CP000393.1	1336822	1337058	7.5520803526564695
CP000393.1	1346434	1346811	3.0932583788258903
CP000393.1	1349769	1350455	5.69099173081576
CP000393.1	1368592	1368963	5.0525265418955305
CP000393.1	1376791	1377237	5.659934625888281
CP000393.1	1385099	1385314	11.037310334202399
CP000393.1	1481922	1482455	4.48645319977611
CP000393.1	1554577	1554864	2.4566367214230698
CP000393.1	1573710	1574747	3.42801952574974
CP000393.1	1889069	1889311	7.25644475964796
CP000393.1	1898433	1899119	9.29469534342943
CP000393.1	1941237	1941443	4.03700995720703
CP000393.1	1954986	1955288	11.372071481126198
CP000393.1	1966691	1966912	4.4995298752104596
CP000393.1	1966978	1967166	5.384227466278009
CP000393.1	1983497	1983685	1.20453853103965
CP000393.1	2030402	2030767	10.6058475211264
CP000393.1	2113051	2113173	3.34597688249654
CP000393.1	2121204	2121380	2.49270205279704
CP000393.1	2122042	2122728	8.523463156983139
CP000393.1	2135723	2135899	10.0363483000251
CP000393.1	2139381	2139662	2.81596887175109
CP000393.1	2140838	2140963	6.23249406953102
CP000393.1	2171224	2171295	2160.31154996208
CP000393.1	2317702	2317824	9.839623561126642
CP000393.1	2513325	2513828	5.43985557460965
CP000393.1	2513920	2514420	1.89214572676819
CP000393.1	2679697	2679927	8.16070512767318
CP000393.1	2679934	2680065	5.29717659657832
CP000393.1	2853857	2854648	3.85141388983783
CP000393.1	2855133	2856557	4.00558719583897
CP000393.1	3003398	3003745	4.75567425786306
CP000393.1	3421090	3421593	4.10413239350848
CP000393.1	3564500	3565069	6.2409281749594605
CP000393.1	3565074	3565556	5.810682052907469
CP000393.1	3565607	3566053	3.2984172231527595
CP000393.1	3566076	3566405	2.50419638076685
CP000393.1	3734100	3734432	6.4392352613224295
CP000393.1	3734579	3734965	2.4566367214230698
CP000393.1	3765390	3765740	9.764067019396759
CP000393.1	3884865	3885038	7.761881766989251
CP000393.1	3987412	3987930	7.911412502984481
CP000393.1	4067578	4067835	7.25644475964796
CP000393.1	4306258	4306575	4.00901307482092
CP000393.1	4334286	4334693	4.26980002747943
CP000393.1	4382111	4382491	9.25863001205546
CP000393.1	4526570	4526743	3.7562945711502795
CP000393.1	4676243	4676575	6.9086069372897505
CP000393.1	4677604	4677885	6.3475418216168205
CP000393.1	4763758	4764078	11.3525087041686
CP000393.1	4785801	4785935	4.29779690986554
CP000393.1	4794588	4794974	7.066206122272849
CP000393.1	4891995	4892129	7.253018880666
CP000393.1	4996789	4997070	7.87692951907505
CP000393.1	5180437	5180688	2.9505794007945605
CP000393.1	5478000	5478143	9.393240541098939
CP000393.1	5519764	5520264	2.6583696867679905
CP000393.1	5552576	5553262	4.727677375476951
CP000393.1	5625975	5626160	5.810682052907469
CP000393.1	5640363	5641190	3.3379084335086806
CP000393.1	5703805	5704041	7.0988455746648595
CP000393.1	5738129	5738308	4.70468871953733
CP000393.1	6094069	6094296	8.907366310715311
CP000393.1	6240549	6240770	9.10445670605432
CP000393.1	6240866	6241129	8.10165114035959
CP000393.1	6241609	6241860	6.201436964603539
CP000393.1	6243218	6243436	2.10537302008292
CP000393.1	6263146	6264528	9.27012434002527
CP000393.1	6520392	6521513	4.49488730520455
CP000393.1	6542893	6546090	10.802937916465499
CP000393.1	6546670	6547671	11.6132956568271
CP000393.1	6547693	6548094	2.65030123778013
CP000393.1	6563077	6563505	2.9225825184084506
CP000393.1	6565065	6565502	3.85948233882569
CP000393.1	6568130	6568774	2.65030123778013
CP000393.1	6570882	6571466	2.5517560401106296
CP000393.1	6586111	6586902	5.454775781561411
CP000393.1	6599355	6599810	1.31115217769701
CP000393.1	6613275	6613484	4.19118326320817
CP000393.1	6615312	6615647	9.97423409017012
CP000393.1	6691288	6691452	5.31673937353599
CP000393.1	6691474	6691836	6.0404119006385
CP000393.1	6699295	6699570	4.76374270685091
CP000393.1	6722822	6723061	5.65650874690633
CP000393.1	6863318	6863929	9.493002429792401
CP000393.1	6908611	6909648	6.711516541950741
CP000393.1	7007136	7007270	7.0907771256770005
CP000393.1	7175774	7176001	11.8230970711599
CP000393.1	7343290	7344327	5.72363118320778
CP000393.1	7422345	7422590	3.92196220512123
CP000393.1	7424610	7425296	2.6698640147378
CP000393.1	7441040	7441543	1.74604086975491
CP000393.1	7452255	7452590	4.11562672147829
CP000393.1	7468688	7468915	1.70654965939899
CP000393.1	7496494	7497321	4.65712906019355
CP000393.1	7498033	7498209	1.35871183704079
CP000393.1	7498426	7498731	4.98882998457603
CP000393.1	7501583	7501744	0.505437007341294
CP000393.1	7504662	7504883	7.540586024686659
CP000393.1	7580253	7580687	3.6381865965231
CP000393.1	7591678	7591992	10.0102994215441
CP000393.1	7637807	7638544	8.851738202383679
CP000393.1	7639378	7639842	4.83123079959294
CP000393.1	7639829	7640407	9.40937743907465
CP000393.1	7642521	7643351	7.66333656931975
CP000393.1	7643358	7644101	7.363058406305321
CP000393.1	7656219	7656407	6.10631764591599
CP000393.1	7715002	7715202	2.8601026521129103
