#chromosome	start	end	padj
CP000393.1	6909831	6910340	0.944426127522465
CP000393.1	7243092	7244867	0.944426127522465
CP000393.1	4500290	4500676	0.9451288638383779
CP000393.1	251952	252425	0.945249425132872
CP000393.1	5375265	5379440	0.945249425132872
CP000393.1	7408135	7408986	0.945249425132872
CP000393.1	7491107	7491421	0.945249425132872
CP000393.1	7265339	7265716	0.945354940019445
CP000393.1	5080582	5080959	0.945376906341085
CP000393.1	3557804	3559585	0.945625263906335
CP000393.1	5006154	5008349	0.945625263906335
CP000393.1	2490037	2490252	0.945663263154096
CP000393.1	2757992	2758780	0.94567856985813
CP000393.1	5501991	5503475	0.94782191432111
CP000393.1	925476	926078	0.9488218681955601
CP000393.1	1064179	1065519	0.9488218681955601
CP000393.1	4910934	4912403	0.9488218681955601
CP000393.1	6404717	6405670	0.9488218681955601
CP000393.1	7191009	7192118	0.949052465012685
CP000393.1	565744	566562	0.949466229108718
CP000393.1	3870472	3871158	0.949466229108718
CP000393.1	6539691	6539891	0.949466229108718
CP000393.1	5562093	5562518	0.9496470000438539
CP000393.1	7636996	7637778	0.9496470000438539
CP000393.1	4818736	4819386	0.95093759143792
CP000393.1	5136368	5136703	0.95093759143792
CP000393.1	6215026	6215793	0.95093759143792
CP000393.1	929569	930585	0.9515511123143541
CP000393.1	1327223	1330339	0.9515511123143541
CP000393.1	2623272	2624444	0.9515511123143541
CP000393.1	7078761	7079630	0.9515511123143541
CP000393.1	7082862	7084250	0.9515511123143541
CP000393.1	1421097	1421984	0.951904490878456
CP000393.1	3668880	3669755	0.951904490878456
CP000393.1	5454517	5455338	0.951904490878456
CP000393.1	5469111	5469746	0.951904490878456
CP000393.1	1798654	1800735	0.952790041261374
CP000393.1	5985835	5986308	0.9532846750702819
CP000393.1	750705	751028	0.953485865106871
CP000393.1	1387489	1388583	0.953485865106871
CP000393.1	6309905	6311383	0.953485865106871
CP000393.1	6889357	6890832	0.953485865106871
CP000393.1	1973698	1974462	0.953540239083152
CP000393.1	3843547	3844557	0.9539357801814871
CP000393.1	7237321	7237818	0.954462362081249
CP000393.1	944659	945549	0.954497521670777
CP000393.1	2508028	2508810	0.954497521670777
CP000393.1	3753129	3753734	0.954497521670777
CP000393.1	3925343	3926998	0.954497521670777
CP000393.1	4036500	4037714	0.954497521670777
CP000393.1	6449076	6451733	0.954497521670777
CP000393.1	6523084	6524142	0.954497521670777
CP000393.1	7248832	7249701	0.954497521670777
CP000393.1	7696835	7697701	0.954497521670777
CP000393.1	1467224	1468048	0.954643033520481
CP000393.1	4636298	4637155	0.955292262290828
CP000393.1	3566510	3567196	0.9565540860128531
CP000393.1	4767726	4768157	0.956818460781942
CP000393.1	224551	225456	0.956832381256143
CP000393.1	3308007	3309710	0.956832381256143
CP000393.1	3670590	3672419	0.956832381256143
CP000393.1	4899215	4901035	0.956832381256143
CP000393.1	4919588	4920166	0.956832381256143
CP000393.1	5856287	5857933	0.956894469416592
CP000393.1	6962470	6963432	0.956894469416592
CP000393.1	779543	780718	0.957822812002158
CP000393.1	5150909	5151526	0.958663532817935
CP000393.1	3118053	3118829	0.9594039024173091
CP000393.1	1811884	1812762	0.959483829176912
CP000393.1	3714164	3715468	0.959483829176912
CP000393.1	4113609	4114220	0.959483829176912
CP000393.1	4318432	4319469	0.959483829176912
CP000393.1	4850499	4851890	0.959483829176912
CP000393.1	4884647	4887262	0.95967302786982
CP000393.1	808271	808972	0.96013594209754
CP000393.1	7007538	7008296	0.96013594209754
CP000393.1	7279225	7280568	0.9605932778275591
CP000393.1	3736248	3739607	0.9612183803450841
CP000393.1	5081445	5081774	0.9612183803450841
CP000393.1	5622376	5623290	0.9612183803450841
CP000393.1	4241744	4242589	0.961603590607968
CP000393.1	215800	216867	0.961724255711754
CP000393.1	7350004	7350819	0.961724255711754
CP000393.1	1118945	1120267	0.961963800789552
CP000393.1	1574817	1575638	0.961963800789552
CP000393.1	4532131	4532328	0.961963800789552
CP000393.1	2304394	2305170	0.9624129296758119
CP000393.1	5820851	5821168	0.9624129296758119
CP000393.1	6702576	6702854	0.9624129296758119
CP000393.1	5995638	5998688	0.963545253383823
CP000393.1	943156	944193	0.9651022069597951
CP000393.1	2005048	2005605	0.9651022069597951
CP000393.1	5749799	5750809	0.9657510565974871
CP000393.1	422371	423588	0.966381710989227
CP000393.1	4429769	4430116	0.966521989260431
CP000393.1	4220709	4221551	0.967437650346783
CP000393.1	4447185	4448186	0.9675712297859441
CP000393.1	401387	401554	0.9679220059278941
CP000393.1	2838325	2839446	0.9679220059278941
CP000393.1	5348974	5350791	0.9679220059278941
CP000393.1	5687118	5688737	0.9679220059278941
CP000393.1	6074677	6075351	0.9679220059278941
CP000393.1	1107525	1107776	0.9689630900861579
CP000393.1	1725763	1726743	0.9689630900861579
CP000393.1	2442462	2442896	0.9689630900861579
CP000393.1	3060023	3061867	0.9689630900861579
CP000393.1	4731692	4734034	0.9689630900861579
CP000393.1	5529266	5532559	0.9689630900861579
CP000393.1	7093356	7094504	0.9689630900861579
CP000393.1	7234638	7236137	0.9689630900861579
CP000393.1	7647817	7647987	0.9689630900861579
CP000393.1	6016874	6017011	0.9693613317323071
CP000393.1	5738385	5738735	0.9696923887976658
CP000393.1	1241466	1242032	0.9700652716401
CP000393.1	5590599	5590772	0.9700652716401
CP000393.1	1206596	1206904	0.9713502444648391
CP000393.1	4663054	4664826	0.9713502444648391
CP000393.1	3679663	3680367	0.971356904548935
CP000393.1	3796221	3796706	0.971409647622828
CP000393.1	1047480	1048646	0.9718283075969849
CP000393.1	2601980	2603347	0.9718283075969849
CP000393.1	4412470	4413099	0.9718283075969849
CP000393.1	5355116	5356810	0.9718283075969849
CP000393.1	457720	459648	0.972041911162744
CP000393.1	5852706	5853323	0.972041911162744
CP000393.1	2264832	2270045	0.972692997654058
CP000393.1	2603827	2604516	0.972692997654058
CP000393.1	2775364	2775552	0.973052096964006
CP000393.1	4095672	4096883	0.9731521420853159
CP000393.1	1956658	1956891	0.973241322840545
CP000393.1	2963591	2964661	0.97417406421768
CP000393.1	4094670	4094882	0.974675167686478
CP000393.1	2119924	2120148	0.97697593979335
CP000393.1	5957989	5958264	0.9770847362537379
CP000393.1	6512089	6513231	0.9770847362537379
CP000393.1	599368	599778	0.97771905717858
CP000393.1	5296620	5299337	0.9783987366102259
CP000393.1	6136222	6136803	0.9783987366102259
CP000393.1	2013421	2013852	0.980347628391342
CP000393.1	6558828	6561368	0.980347628391342
CP000393.1	1377289	1379997	0.981170621556765
CP000393.1	1751417	1752841	0.981170621556765
CP000393.1	3938984	3943945	0.981170621556765
CP000393.1	5683138	5684619	0.981756312819702
CP000393.1	6192982	6195567	0.9820027561444681
CP000393.1	339480	340676	0.9826000846252759
CP000393.1	3449872	3451476	0.9826000846252759
CP000393.1	878411	879826	0.983208183524783
CP000393.1	880082	881080	0.983208183524783
CP000393.1	2998586	3000205	0.983208183524783
CP000393.1	3159119	3160816	0.983208183524783
CP000393.1	3850766	3854815	0.983208183524783
CP000393.1	7231004	7231483	0.983208183524783
CP000393.1	6105664	6106587	0.9833967685186379
CP000393.1	251225	251584	0.983980066168064
CP000393.1	5019714	5020295	0.983980066168064
CP000393.1	5098445	5099041	0.983980066168064
CP000393.1	5694717	5696072	0.984113617619398
CP000393.1	2390588	2391550	0.98411767942202
CP000393.1	5821580	5821897	0.984433962065001
CP000393.1	6928026	6928343	0.984433962065001
CP000393.1	7232029	7233177	0.984433962065001
CP000393.1	7383467	7383784	0.9876224650878249
CP000393.1	2035337	2037400	0.988018172358498
CP000393.1	7233177	7233677	0.9886123289519558
CP000393.1	5952629	5954473	0.9896325529374509
CP000393.1	1253435	1253749	0.99041998175687
CP000393.1	3694669	3694866	0.9904631929064749
CP000393.1	3782982	3783746	0.9904631929064749
CP000393.1	543311	544138	0.9912858247182259
CP000393.1	7080766	7081446	0.9927090055939009
CP000393.1	1935767	1937014	0.9927730971011222
CP000393.1	3718065	3719147	0.9927730971011222
CP000393.1	5078383	5078529	0.9927730971011222
CP000393.1	5923744	5924598	0.9927730971011222
CP000393.1	2867932	2869743	0.9932737141163941
CP000393.1	6274292	6275599	0.993668276093306
CP000393.1	663633	663986	0.9938530431633571
CP000393.1	2198110	2201106	0.9938530431633571
CP000393.1	5166936	5167727	0.9938530431633571
CP000393.1	2720539	2721768	0.994099870205106
CP000393.1	17126	20872	0.9949716428889449
CP000393.1	6753937	6756696	0.995115595773312
CP000393.1	2132736	2132981	0.9957568621678141
CP000393.1	3334629	3340364	0.9957568621678141
CP000393.1	4135837	4136874	0.9959700390346301
CP000393.1	2802722	2804143	0.9968354065824631
CP000393.1	3996352	4002789	0.9973289277732609
CP000393.1	6100241	6101284	0.9973289277732609
CP000393.1	7486899	7487903	0.9973289277732609
CP000393.1	2862537	2862935	0.9973743957097589
CP000393.1	3349565	3351013	0.9973743957097589
CP000393.1	3646145	3646465	0.997551386840816
CP000393.1	5221535	5222911	0.9984175516498051
CP000393.1	59088	59294	nan
CP000393.1	73849	74169	nan
CP000393.1	262109	262288	nan
CP000393.1	302330	303367	nan
CP000393.1	309201	310238	nan
CP000393.1	358803	359048	nan
CP000393.1	444560	444925	nan
CP000393.1	445064	445597	nan
CP000393.1	502599	503360	nan
CP000393.1	503552	503686	nan
CP000393.1	503708	503887	nan
CP000393.1	503895	504053	nan
CP000393.1	546691	547593	nan
CP000393.1	603425	603682	nan
CP000393.1	664213	664440	nan
CP000393.1	831588	832475	nan
CP000393.1	832685	833020	nan
CP000393.1	867047	867376	nan
CP000393.1	867470	867970	nan
CP000393.1	1042907	1043191	nan
CP000393.1	1086668	1086862	nan
CP000393.1	1165493	1165699	nan
CP000393.1	1234183	1234410	nan
CP000393.1	1336822	1337058	nan
CP000393.1	1346434	1346811	nan
CP000393.1	1349769	1350455	nan
CP000393.1	1368592	1368963	nan
CP000393.1	1376791	1377237	nan
CP000393.1	1385099	1385314	nan
CP000393.1	1481922	1482455	nan
CP000393.1	1554577	1554864	nan
CP000393.1	1573710	1574747	nan
CP000393.1	1889069	1889311	nan
CP000393.1	1898433	1899119	nan
CP000393.1	1941237	1941443	nan
CP000393.1	1954986	1955288	nan
CP000393.1	1966691	1966912	nan
CP000393.1	1966978	1967166	nan
CP000393.1	1983497	1983685	nan
CP000393.1	2030402	2030767	nan
CP000393.1	2113051	2113173	nan
CP000393.1	2121204	2121380	nan
CP000393.1	2122042	2122728	nan
CP000393.1	2135723	2135899	nan
CP000393.1	2139381	2139662	nan
CP000393.1	2140838	2140963	nan
CP000393.1	2171224	2171295	nan
CP000393.1	2317702	2317824	nan
CP000393.1	2513325	2513828	nan
CP000393.1	2513920	2514420	nan
CP000393.1	2679697	2679927	nan
CP000393.1	2679934	2680065	nan
CP000393.1	2853857	2854648	nan
CP000393.1	2855133	2856557	nan
CP000393.1	3003398	3003745	nan
CP000393.1	3421090	3421593	nan
CP000393.1	3564500	3565069	nan
CP000393.1	3565074	3565556	nan
CP000393.1	3565607	3566053	nan
CP000393.1	3566076	3566405	nan
CP000393.1	3734100	3734432	nan
CP000393.1	3734579	3734965	nan
CP000393.1	3765390	3765740	nan
CP000393.1	3884865	3885038	nan
CP000393.1	3987412	3987930	nan
CP000393.1	4067578	4067835	nan
CP000393.1	4306258	4306575	nan
CP000393.1	4334286	4334693	nan
CP000393.1	4382111	4382491	nan
CP000393.1	4526570	4526743	nan
CP000393.1	4676243	4676575	nan
CP000393.1	4677604	4677885	nan
CP000393.1	4763758	4764078	nan
CP000393.1	4785801	4785935	nan
CP000393.1	4794588	4794974	nan
CP000393.1	4891995	4892129	nan
CP000393.1	4996789	4997070	nan
CP000393.1	5180437	5180688	nan
CP000393.1	5478000	5478143	nan
CP000393.1	5519764	5520264	nan
CP000393.1	5552576	5553262	nan
CP000393.1	5625975	5626160	nan
CP000393.1	5640363	5641190	nan
CP000393.1	5703805	5704041	nan
CP000393.1	5738129	5738308	nan
CP000393.1	6094069	6094296	nan
CP000393.1	6240549	6240770	nan
CP000393.1	6240866	6241129	nan
CP000393.1	6241609	6241860	nan
CP000393.1	6243218	6243436	nan
CP000393.1	6263146	6264528	nan
CP000393.1	6520392	6521513	nan
CP000393.1	6542893	6546090	nan
CP000393.1	6546670	6547671	nan
CP000393.1	6547693	6548094	nan
CP000393.1	6563077	6563505	nan
CP000393.1	6565065	6565502	nan
CP000393.1	6568130	6568774	nan
CP000393.1	6570882	6571466	nan
CP000393.1	6586111	6586902	nan
CP000393.1	6599355	6599810	nan
CP000393.1	6613275	6613484	nan
CP000393.1	6615312	6615647	nan
CP000393.1	6691288	6691452	nan
CP000393.1	6691474	6691836	nan
CP000393.1	6699295	6699570	nan
CP000393.1	6722822	6723061	nan
CP000393.1	6863318	6863929	nan
CP000393.1	6908611	6909648	nan
CP000393.1	7007136	7007270	nan
CP000393.1	7175774	7176001	nan
CP000393.1	7343290	7344327	nan
CP000393.1	7422345	7422590	nan
CP000393.1	7424610	7425296	nan
CP000393.1	7441040	7441543	nan
CP000393.1	7452255	7452590	nan
CP000393.1	7468688	7468915	nan
CP000393.1	7496494	7497321	nan
CP000393.1	7498033	7498209	nan
CP000393.1	7498426	7498731	nan
CP000393.1	7501583	7501744	nan
CP000393.1	7504662	7504883	nan
CP000393.1	7580253	7580687	nan
CP000393.1	7591678	7591992	nan
CP000393.1	7637807	7638544	nan
CP000393.1	7639378	7639842	nan
CP000393.1	7639829	7640407	nan
CP000393.1	7642521	7643351	nan
CP000393.1	7643358	7644101	nan
CP000393.1	7656219	7656407	nan
CP000393.1	7715002	7715202	nan
