#chromosome	start	end	gene_name
CP000393.1	6650853	6652016	Tery_4313
CP000393.1	6665759	6666274	Tery_4322
CP000393.1	6666903	6667550	Tery_4323
CP000393.1	6668444	6668674	Tery_4325
CP000393.1	6677849	6678901	Tery_4332
CP000393.1	6679384	6680361	Tery_4333
CP000393.1	6682448	6683443	Tery_4335
CP000393.1	6683811	6684374	Tery_4336
CP000393.1	6688073	6690226	Tery_4338
CP000393.1	6692391	6692939	Tery_4341
CP000393.1	6693568	6694863	Tery_4342
CP000393.1	6697857	6698822	Tery_4344
CP000393.1	6699593	6700990	Tery_4346
CP000393.1	6707507	6710155	Tery_4351
CP000393.1	6710540	6711412	Tery_4352
CP000393.1	6712130	6712246	Tery_R0046
CP000393.1	6712499	6712870	Tery_4353
CP000393.1	6713061	6713747	Tery_4354
CP000393.1	6721501	6721986	Tery_4360
CP000393.1	6723030	6725207	Tery_4362
CP000393.1	6725215	6726819	Tery_4363
CP000393.1	6726973	6727329	Tery_4364
CP000393.1	6731613	6732389	Tery_4367
CP000393.1	6740260	6740658	Tery_4372
CP000393.1	6743091	6743648	Tery_4375
CP000393.1	6743830	6744918	Tery_4376
CP000393.1	6745056	6745637	Tery_4377
CP000393.1	6746543	6746992	Tery_4379
CP000393.1	6747162	6748454	Tery_4380
CP000393.1	6749103	6750278	Tery_4381
CP000393.1	6758620	6759363	Tery_4387
CP000393.1	6759682	6760485	Tery_4388
CP000393.1	6763550	6764887	Tery_4391
CP000393.1	6765304	6766785	Tery_4392
CP000393.1	6769455	6772010	Tery_4394
CP000393.1	6777731	6778714	Tery_4399
CP000393.1	6781139	6781432	Tery_4401
CP000393.1	6789847	6790281	Tery_4407
CP000393.1	6790587	6790922	Tery_4408
CP000393.1	6791096	6791482	Tery_4409
CP000393.1	6791736	6793166	Tery_4410
CP000393.1	6797474	6799246	Tery_4412
CP000393.1	6800825	6801370	Tery_4415
CP000393.1	6818479	6819270	Tery_4423
CP000393.1	6819987	6820193	Tery_4424
CP000393.1	6820627	6821148	Tery_4425
CP000393.1	6821260	6822414	Tery_4426
CP000393.1	6823866	6824747	Tery_4427
CP000393.1	6827730	6829058	Tery_4430
CP000393.1	6839236	6842421	Tery_4437
CP000393.1	6842683	6843093	Tery_4438
CP000393.1	6843201	6843515	Tery_4439
CP000393.1	6844980	6845864	Tery_4441
CP000393.1	6846113	6847903	Tery_4442
CP000393.1	6852048	6857684	Tery_4447
CP000393.1	6860457	6860780	Tery_4450
CP000393.1	6861233	6861625	Tery_4451
CP000393.1	6873870	6874376	Tery_4459
CP000393.1	6879044	6879727	Tery_4461
CP000393.1	6891114	6893210	Tery_4467
CP000393.1	6893345	6893734	Tery_4468
CP000393.1	6894705	6895391	Tery_4469
CP000393.1	6897392	6900367	Tery_4471
CP000393.1	6902230	6903477	Tery_4472
CP000393.1	6903599	6905632	Tery_4473
CP000393.1	6906691	6907881	Tery_4474
CP000393.1	6916216	6916869	Tery_4480
CP000393.1	6923709	6924449	Tery_4484
CP000393.1	6925633	6925752	Tery_4485
CP000393.1	6926028	6926552	Tery_4486
CP000393.1	6932847	6933644	Tery_4493
CP000393.1	6934269	6934592	Tery_4494
CP000393.1	6934592	6934828	Tery_4495
CP000393.1	6935301	6936476	Tery_4496
CP000393.1	6944946	6946148	Tery_4499
CP000393.1	6948444	6948929	Tery_4502
CP000393.1	6950596	6950904	Tery_4504
CP000393.1	6951779	6954697	Tery_4505
CP000393.1	6955395	6955958	Tery_4506
CP000393.1	6956263	6957633	Tery_4507
CP000393.1	6958498	6960591	Tery_4509
CP000393.1	6964049	6964318	Tery_4512
CP000393.1	6964326	6964580	Tery_4513
CP000393.1	6965009	6965869	Tery_4514
CP000393.1	6965887	6967656	Tery_4515
CP000393.1	6972389	6973681	Tery_4518
CP000393.1	6975491	6975766	Tery_4520
CP000393.1	6977513	6978733	Tery_4522
CP000393.1	6980791	6981576	Tery_4524
CP000393.1	6985955	6986332	Tery_4528
CP000393.1	6986412	6989426	Tery_4529
CP000393.1	6991144	6991365	Tery_4531
CP000393.1	6991777	6992673	Tery_4532
CP000393.1	6994503	6995267	Tery_4533
CP000393.1	6995363	6996010	Tery_4534
CP000393.1	6997007	6998191	Tery_4535
CP000393.1	6998234	6998722	Tery_4536
CP000393.1	7000589	7001437	Tery_4537
CP000393.1	7002260	7003756	Tery_4538
CP000393.1	7009369	7009728	Tery_4545
CP000393.1	7010045	7010278	Tery_4546
CP000393.1	7011666	7011896	Tery_4549
CP000393.1	7012199	7013062	Tery_4550
CP000393.1	7016956	7017150	Tery_4554
CP000393.1	7017385	7018134	Tery_4555
CP000393.1	7018535	7018768	Tery_4556
CP000393.1	7018843	7018986	Tery_4557
CP000393.1	7021202	7021354	Tery_4560
CP000393.1	7021364	7021705	Tery_4561
CP000393.1	7021784	7021990	Tery_4562
CP000393.1	7022198	7022674	Tery_4563
CP000393.1	7022661	7022981	Tery_4564
CP000393.1	7024323	7025330	Tery_4566
CP000393.1	7025685	7026989	Tery_4567
CP000393.1	7027790	7028110	Tery_4568
CP000393.1	7028526	7029737	Tery_4569
CP000393.1	7030421	7031815	Tery_4570
CP000393.1	7037039	7037899	Tery_4573
CP000393.1	7039862	7040296	Tery_4575
CP000393.1	7040951	7041754	Tery_4576
CP000393.1	7044737	7045030	Tery_4579
CP000393.1	7045073	7045621	Tery_4580
CP000393.1	7046404	7046562	Tery_4581
CP000393.1	7047902	7048252	Tery_4582
CP000393.1	7050474	7051247	Tery_4584
CP000393.1	7051997	7054231	Tery_4585
CP000393.1	7054347	7055096	Tery_4586
CP000393.1	7057924	7058847	Tery_4588
CP000393.1	7058865	7059953	Tery_4589
CP000393.1	7060053	7061093	Tery_4590
CP000393.1	7063624	7064181	Tery_4592
CP000393.1	7064571	7065665	Tery_4593
CP000393.1	7069101	7069475	Tery_4595
CP000393.1	7069463	7069717	Tery_4596
CP000393.1	7069729	7070079	Tery_4597
CP000393.1	7070386	7071636	Tery_4598
CP000393.1	7084547	7084669	Tery_4606
CP000393.1	7085314	7086315	Tery_4608
CP000393.1	7086641	7087372	Tery_4609
CP000393.1	7087590	7087889	Tery_4610
CP000393.1	7088372	7089187	Tery_4611
CP000393.1	7089184	7089957	Tery_4612
CP000393.1	7089972	7091165	Tery_4613
CP000393.1	7095389	7096027	Tery_4616
CP000393.1	7096147	7097130	Tery_4617
CP000393.1	7097893	7098228	Tery_4618
CP000393.1	7098413	7098913	Tery_4619
CP000393.1	7099417	7100196	Tery_4620
CP000393.1	7100809	7101771	Tery_4621
CP000393.1	7112497	7113855	Tery_4626
CP000393.1	7115786	7116241	Tery_4628
CP000393.1	7116974	7117789	Tery_4629
CP000393.1	7119184	7119441	Tery_4631
CP000393.1	7120340	7120807	Tery_4632
CP000393.1	7123026	7123745	Tery_4633
CP000393.1	7124147	7124767	Tery_4634
CP000393.1	7125754	7128564	Tery_4635
CP000393.1	7129472	7130017	Tery_4636
CP000393.1	7130062	7130967	Tery_4637
CP000393.1	7136339	7136569	Tery_4643
CP000393.1	7137998	7140499	Tery_4644
CP000393.1	7141761	7143971	Tery_4645
CP000393.1	7151653	7152249	Tery_4650
CP000393.1	7153055	7153297	Tery_4651
CP000393.1	7153316	7154557	Tery_4652
CP000393.1	7155056	7158055	Tery_4653
CP000393.1	7159519	7160247	Tery_4655
CP000393.1	7167561	7168823	Tery_4661
CP000393.1	7169309	7170043	Tery_4662
CP000393.1	7170231	7171403	Tery_4663
CP000393.1	7172676	7173203	Tery_4664
CP000393.1	7173358	7173453	Tery_4665
CP000393.1	7173887	7175413	Tery_4666
CP000393.1	7176127	7178343	Tery_4668
CP000393.1	7178626	7180887	Tery_4669
CP000393.1	7184679	7185443	Tery_4671
CP000393.1	7186213	7187502	Tery_4672
CP000393.1	7188802	7189095	Tery_4675
CP000393.1	7192816	7193853	Tery_4678
CP000393.1	7201522	7201686	Tery_4683
CP000393.1	7202068	7202805	Tery_4684
CP000393.1	7203688	7204821	Tery_4685
CP000393.1	7212651	7213541	Tery_4692
CP000393.1	7213707	7214726	Tery_4693
CP000393.1	7218114	7218332	Tery_4697
CP000393.1	7218609	7219490	Tery_4698
CP000393.1	7219548	7220354	Tery_4699
CP000393.1	7222153	7223097	Tery_4700
CP000393.1	7224827	7225120	Tery_4701
CP000393.1	7225720	7226028	Tery_4702
CP000393.1	7226398	7227804	Tery_4703
CP000393.1	7227801	7228094	Tery_4704
CP000393.1	7228305	7229447	Tery_4705
CP000393.1	7236889	7237209	Tery_4715
CP000393.1	7251442	7251807	Tery_4725
CP000393.1	7253718	7255013	Tery_4727
CP000393.1	7255094	7255954	Tery_4728
CP000393.1	7257468	7257710	Tery_4729
CP000393.1	7258754	7260103	Tery_4730
CP000393.1	7261363	7262676	Tery_4731
CP000393.1	7263602	7263862	Tery_4732
CP000393.1	7266265	7266768	Tery_4735
CP000393.1	7278920	7279090	Tery_4746
CP000393.1	7280859	7282040	Tery_4748
CP000393.1	7284210	7286588	Tery_4749
CP000393.1	7287149	7287262	Tery_4750
CP000393.1	7288334	7288429	Tery_4751
CP000393.1	7289457	7289702	Tery_4753
CP000393.1	7302434	7303252	Tery_4756
CP000393.1	7305070	7305693	Tery_4757
CP000393.1	7309945	7310391	Tery_4760
CP000393.1	7315951	7317012	Tery_4763
CP000393.1	7317337	7317684	Tery_4764
CP000393.1	7319934	7320278	Tery_4766
CP000393.1	7320747	7322795	Tery_4767
CP000393.1	7323658	7325688	Tery_4768
CP000393.1	7326380	7329043	Tery_4770
CP000393.1	7335838	7336233	Tery_4773
CP000393.1	7336544	7337947	Tery_4774
CP000393.1	7340784	7340897	Tery_4777
CP000393.1	7341109	7341258	Tery_4778
CP000393.1	7352883	7355186	Tery_4785
CP000393.1	7360770	7361261	Tery_4788
CP000393.1	7361510	7361908	Tery_4789
CP000393.1	7364470	7365378	Tery_4791
CP000393.1	7365942	7366250	Tery_4792
CP000393.1	7369774	7370706	Tery_4794
CP000393.1	7372662	7373090	Tery_4796
CP000393.1	7374757	7375392	Tery_4797
CP000393.1	7378210	7378608	Tery_4799
CP000393.1	7378708	7380708	Tery_4800
CP000393.1	7385844	7387232	Tery_4804
CP000393.1	7388112	7390736	Tery_4806
CP000393.1	7392524	7395448	Tery_4809
CP000393.1	7401163	7402356	Tery_4813
CP000393.1	7402563	7403309	Tery_4814
CP000393.1	7406254	7407438	Tery_4815
CP000393.1	7419053	7419199	Tery_4824
CP000393.1	7425907	7426380	Tery_4832
CP000393.1	7426401	7426775	Tery_4833
CP000393.1	7431068	7431478	Tery_4837
CP000393.1	7434302	7434559	Tery_4841
CP000393.1	7435372	7435845	Tery_4843
CP000393.1	7439656	7440087	Tery_4845
CP000393.1	7440394	7440654	Tery_4846
CP000393.1	7442322	7442636	Tery_4849
CP000393.1	7444411	7444959	Tery_4852
CP000393.1	7444946	7445266	Tery_4853
CP000393.1	7445429	7445674	Tery_4854
CP000393.1	7454726	7455136	Tery_4868
CP000393.1	7455244	7455558	Tery_4869
CP000393.1	7456063	7456347	Tery_4870
CP000393.1	7457169	7457342	Tery_4872
CP000393.1	7461541	7461945	Tery_4876
CP000393.1	7462209	7462706	Tery_4877
CP000393.1	7464514	7465014	Tery_4879
CP000393.1	7465647	7465841	Tery_4881
CP000393.1	7469621	7469749	Tery_4888
CP000393.1	7470492	7470902	Tery_4889
CP000393.1	7471010	7471324	Tery_4890
CP000393.1	7471761	7472774	Tery_4891
CP000393.1	7475785	7477173	Tery_4895
CP000393.1	7480163	7481179	Tery_4897
CP000393.1	7482065	7482229	Tery_4898
CP000393.1	7482449	7482949	Tery_4899
CP000393.1	7500686	7500988	Tery_4916
CP000393.1	7502758	7502937	Tery_4919
CP000393.1	7504325	7504561	Tery_4921
CP000393.1	7514525	7514839	Tery_4935
CP000393.1	7515207	7517489	Tery_4936
CP000393.1	7519815	7520588	Tery_4937
CP000393.1	7528183	7528671	Tery_4939
CP000393.1	7530485	7531666	Tery_4942
CP000393.1	7532687	7533286	Tery_4943
CP000393.1	7533289	7534653	Tery_4944
CP000393.1	7535046	7537298	Tery_4945
CP000393.1	7553468	7558333	Tery_4958
CP000393.1	7559014	7563648	Tery_4959
CP000393.1	7563977	7564768	Tery_4960
CP000393.1	7564768	7565499	Tery_4961
CP000393.1	7565852	7566799	Tery_4962
CP000393.1	7566802	7567707	Tery_4963
CP000393.1	7572184	7573545	Tery_4965
CP000393.1	7581353	7581646	Tery_4970
CP000393.1	7581799	7590924	Tery_4971
CP000393.1	7593948	7594079	Tery_4974
CP000393.1	7598976	7600523	Tery_4976
CP000393.1	7600850	7602076	Tery_4977
CP000393.1	7602384	7603871	Tery_4978
CP000393.1	7604596	7606332	Tery_4979
CP000393.1	7609930	7610943	Tery_4981
CP000393.1	7613119	7615794	Tery_4983
CP000393.1	7617415	7621452	Tery_4985
CP000393.1	7632295	7633098	Tery_4991
CP000393.1	7651699	7652790	Tery_5008
CP000393.1	7661583	7662482	Tery_5012
CP000393.1	7663161	7663586	Tery_5013
CP000393.1	7663626	7665005	Tery_5014
CP000393.1	7665892	7666230	Tery_5015
CP000393.1	7666501	7668621	Tery_5016
CP000393.1	7668698	7669057	Tery_5017
CP000393.1	7669368	7671188	Tery_5018
CP000393.1	7671984	7672586	Tery_5019
CP000393.1	7673102	7673665	Tery_5020
CP000393.1	7673708	7674646	Tery_5021
CP000393.1	7674878	7675243	Tery_5022
CP000393.1	7681269	7681541	Tery_5025
CP000393.1	7687850	7690774	Tery_5031
CP000393.1	7691370	7691765	Tery_5032
CP000393.1	7692990	7693802	Tery_5034
CP000393.1	7698675	7699313	Tery_5038
CP000393.1	7701556	7701783	Tery_5040
CP000393.1	7703059	7704045	Tery_5041
CP000393.1	7704154	7704384	Tery_5042
CP000393.1	7704492	7705079	Tery_5043
CP000393.1	7705715	7705858	Tery_5044
CP000393.1	7706972	7707616	Tery_5046
CP000393.1	7707694	7708563	Tery_5047
CP000393.1	7708849	7709337	Tery_5048
CP000393.1	7709436	7709954	Tery_5049
CP000393.1	7710244	7711014	Tery_5050
CP000393.1	7711631	7712365	Tery_5051
CP000393.1	7713511	7714113	Tery_5053
CP000393.1	7715783	7716067	Tery_5056
CP000393.1	7716299	7716715	Tery_5057
CP000393.1	7726052	7726225	Tery_5064
CP000393.1	7727163	7728194	Tery_5066
CP000393.1	7732475	7733635	Tery_5068
CP000393.1	7738448	7739215	Tery_5070
CP000393.1	7739867	7740070	Tery_5071
CP000393.1	7740363	7740761	Tery_5072
CP000393.1	7741452	7743251	Tery_5073
CP000393.1	7743289	7743768	Tery_5074
CP000393.1	7743761	7744084	Tery_5075
CP000393.1	7744449	7745435	Tery_5076
CP000393.1	7745576	7746961	Tery_5077
CP000393.1	7748596	7749579	Tery_5078
