#chromosome	start	end	baseMean_LFe
CP000393.1	4287744	4288979	114.783564140437
CP000393.1	464021	469630	139.860117510408
CP000393.1	7218609	7219490	113.28300012968201
CP000393.1	4813106	4816624	1287.96027413091
CP000393.1	6619684	6621075	1443.60157276263
CP000393.1	3434742	3435182	6225.03909306765
CP000393.1	3361129	3361419	31.843827243163
CP000393.1	6964049	6964318	47.6918241610948
CP000393.1	140161	140898	490.403634829569
CP000393.1	2254170	2254688	65.79932496304521
CP000393.1	3149201	3149602	387.71842289041604
CP000393.1	3269949	3270473	24.3867781416305
CP000393.1	4430305	4432779	57.326692669050395
CP000393.1	4578905	4581265	431.644283795772
CP000393.1	6117787	6118020	142.14613522717
CP000393.1	6316470	6317687	665.92195030744
CP000393.1	7385844	7387232	157.952659897932
CP000393.1	3180845	3181291	62.6451666363795
CP000393.1	2209909	2212056	205.874343665824
CP000393.1	3345601	3346149	203.899025800467
CP000393.1	3529656	3534458	191.421696050664
CP000393.1	3860392	3861360	1641.3014623192
CP000393.1	4806789	4807400	35.8215320312497
CP000393.1	7374757	7375392	343.63432602835405
CP000393.1	4854323	4855660	1461.34994057799
CP000393.1	698789	700753	729.222786335513
CP000393.1	572149	572221	2582.04859443118
CP000393.1	958283	958738	502.976597632708
CP000393.1	1830936	1831820	885.750688795861
CP000393.1	1789540	1789920	105.817384116863
CP000393.1	6641688	6643400	51.686990287777796
CP000393.1	6677849	6678901	41.083715829245
CP000393.1	3103857	3104108	112.709061315181
CP000393.1	3239753	3241135	70.2873962297012
CP000393.1	2646951	2647217	680.130235802575
CP000393.1	4980978	4981496	414.329921373062
CP000393.1	5083976	5087698	1855.1595251296399
CP000393.1	5989590	5990066	17.900075067339802
CP000393.1	6428236	6429699	49.827765534399795
CP000393.1	2975622	2976527	4329.058254143039
CP000393.1	4894253	4894786	25.990078240973002
CP000393.1	6693568	6694863	130.698758857817
CP000393.1	6044701	6046089	787.607139821965
CP000393.1	6400631	6402160	108.798997898086
CP000393.1	4349528	4350673	558.751749197925
CP000393.1	6443191	6444000	176.29648170149702
CP000393.1	3842471	3843289	843.7803387750639
CP000393.1	1474632	1477691	486.81502202202597
CP000393.1	1468297	1468482	20.737424406072304
CP000393.1	2143846	2144394	147.653345003025
CP000393.1	2850070	2851176	1566.5523638511402
CP000393.1	6353492	6354223	151.871260203246
CP000393.1	6721501	6721986	113.47734112353999
CP000393.1	4595361	4595495	71.5141147132018
CP000393.1	2223507	2225219	43.5005005975519
CP000393.1	573749	574606	1530.0164925897
CP000393.1	6269490	6269927	300.550822039019
CP000393.1	6500364	6501155	48.47145912624129
CP000393.1	3503654	3505279	468.855238285146
CP000393.1	5513152	5515257	123.95163812903
CP000393.1	6014785	6015126	388.099501496054
CP000393.1	4687980	4688210	103.28949584711701
CP000393.1	6944946	6946148	12.7466809419755
CP000393.1	1439019	1441514	117.619958615877
CP000393.1	7218114	7218332	555.951802561853
CP000393.1	2789325	2790863	86.0418392640831
CP000393.1	4284496	4287747	84.0482902990342
CP000393.1	6712130	6712246	6181.67822456081
CP000393.1	7261363	7262676	653.7692827739689
CP000393.1	3966099	3966605	489.604946372979
CP000393.1	1227168	1228079	37.5272653825197
CP000393.1	1944894	1945985	500.672179661022
CP000393.1	1282029	1282319	40.280100026354
CP000393.1	3343975	3344047	1879.47882621026
CP000393.1	2057447	2059189	202.45318977421502
CP000393.1	4593896	4594963	662.627767427851
CP000393.1	6151277	6151531	379.409955447877
CP000393.1	7563977	7564768	29.217943729608997
CP000393.1	1419001	1419309	257.78760178137696
CP000393.1	4275778	4277280	38.8919688117396
CP000393.1	4378464	4379327	148.12917258457898
CP000393.1	5498984	5499541	30.1009256789324
CP000393.1	7151653	7152249	116.557367865508
CP000393.1	1564055	1565539	544.407676592585
CP000393.1	1785909	1786274	20.2758065453219
CP000393.1	3100472	3100912	20.9837682910168
CP000393.1	4019274	4019906	193.383173914235
CP000393.1	4288976	4289911	125.32766318822901
CP000393.1	4614194	4614649	95.84158546274641
CP000393.1	5036534	5037580	182.16537054546
CP000393.1	5658701	5659006	30.763562350311304
CP000393.1	6590705	6591190	26.7399741240693
CP000393.1	6640564	6641658	41.589772315100795
CP000393.1	7002260	7003756	262.990815189628
CP000393.1	4486042	4486311	26.463378596964397
CP000393.1	952466	953506	29.328796220759397
CP000393.1	7024323	7025330	239.951862180765
CP000393.1	6329323	6330942	822.3296375593679
CP000393.1	855972	858584	246.52392448445
CP000393.1	6916216	6916869	1151.60876561094
CP000393.1	379093	380244	1411.33352252718
CP000393.1	385456	387327	126.702468710313
CP000393.1	729656	731518	23.8926166211305
CP000393.1	2076163	2077434	616.536992728752
CP000393.1	3740326	3740901	244.433466825512
CP000393.1	3842056	3842433	977.330600298334
CP000393.1	4803403	4804665	62.09661261974279
CP000393.1	6956263	6957633	224.93221074342003
CP000393.1	2290170	2290724	558.9645317485871
CP000393.1	3693193	3694512	751.900298119583
CP000393.1	7257468	7257710	66.8477653022916
CP000393.1	4315773	4316561	557.949044557843
CP000393.1	3888432	3889430	679.669900095495
CP000393.1	1109684	1110385	491.782879304057
CP000393.1	7651699	7652790	84.7803973922372
CP000393.1	3417555	3417857	823.200975742368
CP000393.1	7604596	7606332	57.0558091816617
CP000393.1	3010874	3013549	637.498398819225
CP000393.1	4133385	4134116	127.980110336605
CP000393.1	4264767	4265138	80.7084873140642
CP000393.1	6004458	6005156	71.8684618207897
CP000393.1	1683870	1687463	1701.569586289
CP000393.1	7125754	7128564	887.854708300095
CP000393.1	1141057	1141581	68.1615637618464
CP000393.1	1306595	1307410	49.3288534485014
CP000393.1	2977812	2978084	396.723148553057
CP000393.1	5019344	5019673	220.946212859557
CP000393.1	6251930	6252505	8165.079381459159
CP000393.1	6932847	6933644	105.36745986682301
CP000393.1	7378210	7378608	6437.10255077734
CP000393.1	6925633	6925752	2151.46979208415
CP000393.1	6839236	6842421	32.8889710371576
CP000393.1	5202425	5203063	743.5349827428819
CP000393.1	1255684	1255911	13.340628978410098
CP000393.1	2087004	2089568	720.596168058791
CP000393.1	447471	448331	83.62442381772979
CP000393.1	5504267	5506213	87.0917013872726
CP000393.1	4291521	4294466	48.6049713705587
CP000393.1	4339110	4340075	386.36669636522004
CP000393.1	7278920	7279090	32.9449335480763
CP000393.1	5443751	5444248	408.80583404691805
CP000393.1	6473674	6474567	554.274756903406
CP000393.1	2637044	2638096	107.41176065561501
CP000393.1	5711369	5711677	119.48311012707501
CP000393.1	4314812	4315546	254.416361018689
CP000393.1	5066444	5066794	664.548435967763
CP000393.1	5694355	5694435	3258.80514033654
CP000393.1	7184679	7185443	787.8158189383971
CP000393.1	7361510	7361908	8059.19376848802
CP000393.1	3323299	3323946	254.77543098647598
CP000393.1	6146335	6146520	2150.0205260644398
CP000393.1	3626091	3627389	51.8383385981404
CP000393.1	2765564	2766694	81.22519113501279
CP000393.1	3416553	3416843	4747.28673595706
CP000393.1	7419053	7419199	13.9408704188702
CP000393.1	1098292	1098864	339.177408102491
CP000393.1	3278344	3278970	316.53760065029
CP000393.1	5830592	5831986	1534.93865556653
CP000393.1	6997007	6998191	3282.51744728392
CP000393.1	4686645	4687367	390.349724901848
CP000393.1	5808783	5809517	366.94058601256205
CP000393.1	96964	97182	9.50497367671551
CP000393.1	139424	139738	4.99635914686558
CP000393.1	151332	151466	3.3341551269975196
CP000393.1	154460	154756	4.068917917811451
CP000393.1	266150	266914	4.13666355042617
CP000393.1	395770	395910	2.7626374511112797
CP000393.1	442807	443091	2.06290359704918
CP000393.1	471882	474209	4.64183574094375
CP000393.1	606398	606628	5.91870216619172
CP000393.1	731760	733625	8.70101814963415
CP000393.1	826613	827146	1.68095025848544
CP000393.1	868419	868709	4.551455378104031
CP000393.1	1041863	1042810	8.45413468942033
CP000393.1	1101344	1101442	6.09202844206645
CP000393.1	1255202	1255489	5.697657994726911
CP000393.1	1302231	1302578	5.4645575671967
CP000393.1	1419747	1419899	7.67166639151088
CP000393.1	1419957	1420268	11.2142003185597
CP000393.1	1460342	1460470	9.90706682337782
CP000393.1	1470979	1471278	2.18798043266874
CP000393.1	1518214	1518468	3.4529535927734103
CP000393.1	1645329	1645484	6.78934605629413
CP000393.1	1739339	1740091	9.65506218102185
CP000393.1	1840227	1840373	3.23180541938713
CP000393.1	1852807	1853136	3.58216293529169
CP000393.1	1857687	1858649	3.9598484033933596
CP000393.1	1949797	1950114	8.36475560640603
CP000393.1	1950795	1951283	4.0900551286277
CP000393.1	1962194	1962499	4.737678973121099
CP000393.1	1982085	1982285	6.64781163254539
CP000393.1	2136808	2137494	1.57220578405944
CP000393.1	2141101	2141295	3.58123456468424
CP000393.1	2141613	2142014	2.77344059151248
CP000393.1	2184008	2184361	5.00792780977677
CP000393.1	2222907	2223434	5.31191933248127
CP000393.1	2515729	2516394	8.26645085522243
CP000393.1	2516387	2517961	5.79872865386339
CP000393.1	2520035	2520571	4.3294560492246905
CP000393.1	2520590	2521852	10.980332583385598
CP000393.1	2525896	2526141	5.8663062988204695
CP000393.1	2572077	2572478	9.87018411533857
CP000393.1	2609544	2610032	8.140278810270491
CP000393.1	2611093	2613492	5.85962053431014
CP000393.1	2613761	2614414	3.53500639395221
CP000393.1	2633828	2633944	5.57563099723619
CP000393.1	2640087	2640503	8.98276640108162
CP000393.1	2837742	2838011	8.90467555767148
CP000393.1	3014153	3014392	3.31909413324689
CP000393.1	3298305	3299189	5.9099362050154
CP000393.1	3480355	3480612	6.027360940113491
CP000393.1	3480642	3480899	5.03433541333133
CP000393.1	3481503	3481760	3.6940172722601403
CP000393.1	3516223	3516486	3.54145194676269
CP000393.1	3536404	3536574	6.592167677371959
CP000393.1	3721862	3722185	3.15736478384333
CP000393.1	3798910	3799155	11.9661990112991
CP000393.1	3834377	3835534	8.377162537029928
CP000393.1	3971035	3971289	3.14455360296521
CP000393.1	4045757	4046521	2.82863918661555
CP000393.1	4141097	4141306	8.65553797902073
CP000393.1	4144888	4145262	6.981392958908829
CP000393.1	4149868	4150152	5.06163812388985
CP000393.1	4233590	4234627	2.64801079360674
CP000393.1	4391624	4391959	9.34416386139978
CP000393.1	4445965	4446375	3.51004580053226
CP000393.1	4723643	4724131	5.366100712060231
CP000393.1	4742285	4742875	6.64474943758232
CP000393.1	4763040	4763267	11.9412861789766
CP000393.1	4763264	4763446	5.54965197183825
CP000393.1	4763463	4763576	2.8081649865864104
CP000393.1	4797198	4797383	7.596593348129571
CP000393.1	4802958	4803362	8.633291200894769
CP000393.1	4896943	4897173	6.42344731027547
CP000393.1	4926405	4926776	5.22787050341791
CP000393.1	4947996	4949144	5.88705745949929
CP000393.1	5123596	5123823	5.175525742973821
CP000393.1	5184694	5184897	11.7961220041515
CP000393.1	5220296	5220664	8.96497077878585
CP000393.1	5228485	5228988	3.6755523031648303
CP000393.1	5244696	5244947	4.61330087079682
CP000393.1	5294786	5295823	9.7114390862729
CP000393.1	5472378	5472710	6.640626169102349
CP000393.1	5473677	5474009	7.88373118945786
CP000393.1	5521567	5522253	7.48282870977776
CP000393.1	5532885	5533385	2.84546769387432
CP000393.1	5536705	5537391	8.88245929497235
CP000393.1	5539067	5539255	12.3323282668419
CP000393.1	5543780	5544061	7.78662831315799
CP000393.1	5593511	5593765	7.25482805267128
CP000393.1	5736617	5736991	8.28847301641331
CP000393.1	5737132	5737263	2.49177994253086
CP000393.1	5979966	5980283	7.64880898452867
CP000393.1	6198941	6199084	7.48119236745628
CP000393.1	6261610	6261957	8.84819906335918
CP000393.1	6426311	6426559	4.52828794861784
CP000393.1	6447067	6447288	9.77594520433004
CP000393.1	6479914	6480192	5.456199779380929
CP000393.1	6495320	6495487	4.066632820190749
CP000393.1	7012199	7013062	9.831577172908052
CP000393.1	7021784	7021990	3.60932246207118
CP000393.1	7046404	7046562	4.09452717301251
CP000393.1	7069463	7069717	6.817853782840849
CP000393.1	7069729	7070079	5.9356118116711905
CP000393.1	7119184	7119441	6.73899195642825
CP000393.1	7120340	7120807	3.46642666447887
CP000393.1	7287149	7287262	2.69907561336332
CP000393.1	7289457	7289702	2.92449558031797
CP000393.1	7340784	7340897	3.57610999038189
CP000393.1	7341109	7341258	9.54291032356372
CP000393.1	7365942	7366250	10.227161822992601
CP000393.1	7425907	7426380	3.17088829730178
CP000393.1	7426401	7426775	5.529558022875559
CP000393.1	7431068	7431478	10.578626615791801
CP000393.1	7435372	7435845	3.7675097243900604
CP000393.1	7444411	7444959	4.68859153889793
CP000393.1	7457169	7457342	2.5364151451756403
CP000393.1	7471761	7472774	5.384233943883519
CP000393.1	7482065	7482229	2.72800190095401
CP000393.1	7565852	7566799	11.3586096002324
