#chromosome	start	end	padj
CP000393.1	4433940	4434800	0.91575100944986
CP000393.1	5935320	5935901	0.91575100944986
CP000393.1	3692790	3692966	0.91654118440941
CP000393.1	5810073	5810984	0.91654118440941
CP000393.1	7738448	7739215	0.91654118440941
CP000393.1	6590117	6590695	0.9165458722925781
CP000393.1	3006413	3007297	0.91675181155054
CP000393.1	3146743	3147933	0.9174682526127109
CP000393.1	1695936	1696739	0.9184313852201009
CP000393.1	1031502	1032680	0.9191552368999051
CP000393.1	1805868	1806614	0.9191552368999051
CP000393.1	1455460	1456596	0.9258149080112299
CP000393.1	1594183	1594482	0.9258149080112299
CP000393.1	3291907	3294882	0.9258149080112299
CP000393.1	3761094	3761813	0.9258149080112299
CP000393.1	5571978	5572649	0.9258149080112299
CP000393.1	402783	403595	0.925851762069006
CP000393.1	800556	802199	0.925851762069006
CP000393.1	924892	925005	0.925851762069006
CP000393.1	2031910	2032515	0.925851762069006
CP000393.1	2179545	2181449	0.925851762069006
CP000393.1	3097023	3097568	0.925851762069006
CP000393.1	3405254	3406612	0.925851762069006
CP000393.1	4250639	4251142	0.925851762069006
CP000393.1	5260963	5263698	0.925851762069006
CP000393.1	6069239	6069946	0.925851762069006
CP000393.1	7089972	7091165	0.925851762069006
CP000393.1	7741452	7743251	0.925851762069006
CP000393.1	1420322	1420510	0.926449599459313
CP000393.1	4802150	4802965	0.926449599459313
CP000393.1	5817998	5818210	0.926534323246788
CP000393.1	747702	748271	0.928299035907297
CP000393.1	7172676	7173203	0.928853666565682
CP000393.1	6354668	6359515	0.9296836234491241
CP000393.1	6951779	6954697	0.9296836234491241
CP000393.1	3367934	3368431	0.9301433711783442
CP000393.1	2735038	2735787	0.931022641167195
CP000393.1	1365968	1368049	0.9313323373454558
CP000393.1	3578315	3578947	0.9328029054914191
CP000393.1	5722164	5722937	0.9328029054914191
CP000393.1	6548820	6549902	0.9328029054914191
CP000393.1	375832	377736	0.933984332564612
CP000393.1	1012706	1013788	0.933984332564612
CP000393.1	3253980	3255833	0.933984332564612
CP000393.1	4502936	4503349	0.933984332564612
CP000393.1	5395593	5400188	0.933984332564612
CP000393.1	4838318	4839355	0.934486780822365
CP000393.1	3064492	3069276	0.9347950486150841
CP000393.1	803667	804314	0.9352111140722421
CP000393.1	1671148	1671966	0.93623075032498
CP000393.1	6224986	6225390	0.93623075032498
CP000393.1	3622433	3622984	0.936440442845905
CP000393.1	4345708	4346562	0.9366653714755692
CP000393.1	4874834	4875961	0.9372851640715391
CP000393.1	3382538	3385582	0.9374293345110128
CP000393.1	862472	865609	0.9405052415945742
CP000393.1	7202068	7202805	0.9412383286431679
CP000393.1	538091	539179	0.9412593254653729
CP000393.1	3587593	3589917	0.941358447001535
CP000393.1	1364634	1364843	0.9422595481711391
CP000393.1	6594822	6598238	0.942627258413157
CP000393.1	1662563	1662811	0.942643657576375
CP000393.1	6430124	6430471	0.942643657576375
CP000393.1	4097167	4098015	0.944088706925797
CP000393.1	6613590	6613907	0.944088706925797
CP000393.1	6745056	6745637	0.944778069108734
CP000393.1	272619	272692	0.945249425132872
CP000393.1	1212925	1213011	0.945249425132872
CP000393.1	2022108	2023112	0.945249425132872
CP000393.1	2758812	2759264	0.945249425132872
CP000393.1	2811499	2812203	0.945249425132872
CP000393.1	2832018	2832968	0.945249425132872
CP000393.1	2844745	2845167	0.945249425132872
CP000393.1	3422701	3422922	0.945249425132872
CP000393.1	3947029	3952464	0.945249425132872
CP000393.1	5762330	5764039	0.945249425132872
CP000393.1	6002976	6004025	0.945249425132872
CP000393.1	7097893	7098228	0.945249425132872
CP000393.1	4287744	4288979	0.94529635517689
CP000393.1	464021	469630	0.945573929730944
CP000393.1	7218609	7219490	0.945625263906335
CP000393.1	4813106	4816624	0.945663263154096
CP000393.1	6619684	6621075	0.9459610437932429
CP000393.1	3434742	3435182	0.946190351350288
CP000393.1	3361129	3361419	0.9488218681955601
CP000393.1	6964049	6964318	0.949466229108718
CP000393.1	140161	140898	0.9496470000438539
CP000393.1	2254170	2254688	0.9496470000438539
CP000393.1	3149201	3149602	0.9496470000438539
CP000393.1	3269949	3270473	0.9496470000438539
CP000393.1	4430305	4432779	0.9496470000438539
CP000393.1	4578905	4581265	0.9496470000438539
CP000393.1	6117787	6118020	0.9496470000438539
CP000393.1	6316470	6317687	0.9496470000438539
CP000393.1	7385844	7387232	0.9496470000438539
CP000393.1	3180845	3181291	0.9507949560738241
CP000393.1	2209909	2212056	0.95093759143792
CP000393.1	3345601	3346149	0.95093759143792
CP000393.1	3529656	3534458	0.95093759143792
CP000393.1	3860392	3861360	0.95093759143792
CP000393.1	4806789	4807400	0.95093759143792
CP000393.1	7374757	7375392	0.9515511123143541
CP000393.1	4854323	4855660	0.951561257588901
CP000393.1	698789	700753	0.951904490878456
CP000393.1	572149	572221	0.95244249640949
CP000393.1	958283	958738	0.9526205310442499
CP000393.1	1830936	1831820	0.9529859311690749
CP000393.1	1789540	1789920	0.953485865106871
CP000393.1	6641688	6643400	0.953485865106871
CP000393.1	6677849	6678901	0.953485865106871
CP000393.1	3103857	3104108	0.954159004874513
CP000393.1	3239753	3241135	0.954159004874513
CP000393.1	2646951	2647217	0.954497521670777
CP000393.1	4980978	4981496	0.954497521670777
CP000393.1	5083976	5087698	0.954497521670777
CP000393.1	5989590	5990066	0.954497521670777
CP000393.1	6428236	6429699	0.954497521670777
CP000393.1	2975622	2976527	0.954643033520481
CP000393.1	4894253	4894786	0.954643033520481
CP000393.1	6693568	6694863	0.95490810161819
CP000393.1	6044701	6046089	0.954942117873833
CP000393.1	6400631	6402160	0.9551355372044191
CP000393.1	4349528	4350673	0.955292262290828
CP000393.1	6443191	6444000	0.955292262290828
CP000393.1	3842471	3843289	0.955390843370359
CP000393.1	1474632	1477691	0.955790891973531
CP000393.1	1468297	1468482	0.956832381256143
CP000393.1	2143846	2144394	0.956832381256143
CP000393.1	2850070	2851176	0.956832381256143
CP000393.1	6353492	6354223	0.956832381256143
CP000393.1	6721501	6721986	0.956832381256143
CP000393.1	4595361	4595495	0.956894469416592
CP000393.1	2223507	2225219	0.9584471925286059
CP000393.1	573749	574606	0.959483829176912
CP000393.1	6269490	6269927	0.959483829176912
CP000393.1	6500364	6501155	0.960399051438505
CP000393.1	3503654	3505279	0.9612183803450841
CP000393.1	5513152	5515257	0.9612183803450841
CP000393.1	6014785	6015126	0.961883315210878
CP000393.1	4687980	4688210	0.961963800789552
CP000393.1	6944946	6946148	0.961963800789552
CP000393.1	1439019	1441514	0.9620013836062751
CP000393.1	7218114	7218332	0.963488826003775
CP000393.1	2789325	2790863	0.963545253383823
CP000393.1	4284496	4287747	0.9651022069597951
CP000393.1	6712130	6712246	0.9651022069597951
CP000393.1	7261363	7262676	0.9651022069597951
CP000393.1	3966099	3966605	0.966381710989227
CP000393.1	1227168	1228079	0.96653366108228
CP000393.1	1944894	1945985	0.96653366108228
CP000393.1	1282029	1282319	0.966625651114112
CP000393.1	3343975	3344047	0.966625651114112
CP000393.1	2057447	2059189	0.9679220059278941
CP000393.1	4593896	4594963	0.9679220059278941
CP000393.1	6151277	6151531	0.9679220059278941
CP000393.1	7563977	7564768	0.9679220059278941
CP000393.1	1419001	1419309	0.9688922706475179
CP000393.1	4275778	4277280	0.9688922706475179
CP000393.1	4378464	4379327	0.9688922706475179
CP000393.1	5498984	5499541	0.9688922706475179
CP000393.1	7151653	7152249	0.9688922706475179
CP000393.1	1564055	1565539	0.9689630900861579
CP000393.1	1785909	1786274	0.9689630900861579
CP000393.1	3100472	3100912	0.9689630900861579
CP000393.1	4019274	4019906	0.9689630900861579
CP000393.1	4288976	4289911	0.9689630900861579
CP000393.1	4614194	4614649	0.9689630900861579
CP000393.1	5036534	5037580	0.9689630900861579
CP000393.1	5658701	5659006	0.9689630900861579
CP000393.1	6590705	6591190	0.9689630900861579
CP000393.1	6640564	6641658	0.9689630900861579
CP000393.1	7002260	7003756	0.9689630900861579
CP000393.1	4486042	4486311	0.9693613317323071
CP000393.1	952466	953506	0.9696923887976658
CP000393.1	7024323	7025330	0.9700652716401
CP000393.1	6329323	6330942	0.9708523696480571
CP000393.1	855972	858584	0.9713502444648391
CP000393.1	6916216	6916869	0.9713502444648391
CP000393.1	379093	380244	0.9718283075969849
CP000393.1	385456	387327	0.9718283075969849
CP000393.1	729656	731518	0.9718283075969849
CP000393.1	2076163	2077434	0.9718283075969849
CP000393.1	3740326	3740901	0.9718283075969849
CP000393.1	3842056	3842433	0.9718283075969849
CP000393.1	4803403	4804665	0.972387635175853
CP000393.1	6956263	6957633	0.9731521420853159
CP000393.1	2290170	2290724	0.9783987366102259
CP000393.1	3693193	3694512	0.9783987366102259
CP000393.1	7257468	7257710	0.9798952255924108
CP000393.1	4315773	4316561	0.980347628391342
CP000393.1	3888432	3889430	0.981170621556765
CP000393.1	1109684	1110385	0.981756312819702
CP000393.1	7651699	7652790	0.981756312819702
CP000393.1	3417555	3417857	0.9826000846252759
CP000393.1	7604596	7606332	0.9826000846252759
CP000393.1	3010874	3013549	0.983208183524783
CP000393.1	4133385	4134116	0.983208183524783
CP000393.1	4264767	4265138	0.983208183524783
CP000393.1	6004458	6005156	0.983208183524783
CP000393.1	1683870	1687463	0.983980066168064
CP000393.1	7125754	7128564	0.983980066168064
CP000393.1	1141057	1141581	0.9841304450358249
CP000393.1	1306595	1307410	0.984433962065001
CP000393.1	2977812	2978084	0.984433962065001
CP000393.1	5019344	5019673	0.984433962065001
CP000393.1	6251930	6252505	0.984433962065001
CP000393.1	6932847	6933644	0.984433962065001
CP000393.1	7378210	7378608	0.984433962065001
CP000393.1	6925633	6925752	0.9849865014811731
CP000393.1	6839236	6842421	0.9862555982124521
CP000393.1	5202425	5203063	0.9882040563825228
CP000393.1	1255684	1255911	0.990399080076408
CP000393.1	2087004	2089568	0.99041998175687
CP000393.1	447471	448331	0.9904631929064749
CP000393.1	5504267	5506213	0.9927090055939009
CP000393.1	4291521	4294466	0.9927730971011222
CP000393.1	4339110	4340075	0.9927730971011222
CP000393.1	7278920	7279090	0.993668276093306
CP000393.1	5443751	5444248	0.9938530431633571
CP000393.1	6473674	6474567	0.994130252964353
CP000393.1	2637044	2638096	0.9954014683241941
CP000393.1	5711369	5711677	0.9954014683241941
CP000393.1	4314812	4315546	0.9957568621678141
CP000393.1	5066444	5066794	0.9957568621678141
CP000393.1	5694355	5694435	0.9957568621678141
CP000393.1	7184679	7185443	0.9957568621678141
CP000393.1	7361510	7361908	0.9957568621678141
CP000393.1	3323299	3323946	0.995957466560808
CP000393.1	6146335	6146520	0.995957466560808
CP000393.1	3626091	3627389	0.9964967100006709
CP000393.1	2765564	2766694	0.9968354065824631
CP000393.1	3416553	3416843	0.9973289277732609
CP000393.1	7419053	7419199	0.9973289277732609
CP000393.1	1098292	1098864	0.9973743957097589
CP000393.1	3278344	3278970	0.9973743957097589
CP000393.1	5830592	5831986	0.9973743957097589
CP000393.1	6997007	6998191	0.9973743957097589
CP000393.1	4686645	4687367	0.9976965652703961
CP000393.1	5808783	5809517	0.9995624830287859
CP000393.1	96964	97182	nan
CP000393.1	139424	139738	nan
CP000393.1	151332	151466	nan
CP000393.1	154460	154756	nan
CP000393.1	266150	266914	nan
CP000393.1	395770	395910	nan
CP000393.1	442807	443091	nan
CP000393.1	471882	474209	nan
CP000393.1	606398	606628	nan
CP000393.1	731760	733625	nan
CP000393.1	826613	827146	nan
CP000393.1	868419	868709	nan
CP000393.1	1041863	1042810	nan
CP000393.1	1101344	1101442	nan
CP000393.1	1255202	1255489	nan
CP000393.1	1302231	1302578	nan
CP000393.1	1419747	1419899	nan
CP000393.1	1419957	1420268	nan
CP000393.1	1460342	1460470	nan
CP000393.1	1470979	1471278	nan
CP000393.1	1518214	1518468	nan
CP000393.1	1645329	1645484	nan
CP000393.1	1739339	1740091	nan
CP000393.1	1840227	1840373	nan
CP000393.1	1852807	1853136	nan
CP000393.1	1857687	1858649	nan
CP000393.1	1949797	1950114	nan
CP000393.1	1950795	1951283	nan
CP000393.1	1962194	1962499	nan
CP000393.1	1982085	1982285	nan
CP000393.1	2136808	2137494	nan
CP000393.1	2141101	2141295	nan
CP000393.1	2141613	2142014	nan
CP000393.1	2184008	2184361	nan
CP000393.1	2222907	2223434	nan
CP000393.1	2515729	2516394	nan
CP000393.1	2516387	2517961	nan
CP000393.1	2520035	2520571	nan
CP000393.1	2520590	2521852	nan
CP000393.1	2525896	2526141	nan
CP000393.1	2572077	2572478	nan
CP000393.1	2609544	2610032	nan
CP000393.1	2611093	2613492	nan
CP000393.1	2613761	2614414	nan
CP000393.1	2633828	2633944	nan
CP000393.1	2640087	2640503	nan
CP000393.1	2837742	2838011	nan
CP000393.1	3014153	3014392	nan
CP000393.1	3298305	3299189	nan
CP000393.1	3480355	3480612	nan
CP000393.1	3480642	3480899	nan
CP000393.1	3481503	3481760	nan
CP000393.1	3516223	3516486	nan
CP000393.1	3536404	3536574	nan
CP000393.1	3721862	3722185	nan
CP000393.1	3798910	3799155	nan
CP000393.1	3834377	3835534	nan
CP000393.1	3971035	3971289	nan
CP000393.1	4045757	4046521	nan
CP000393.1	4141097	4141306	nan
CP000393.1	4144888	4145262	nan
CP000393.1	4149868	4150152	nan
CP000393.1	4233590	4234627	nan
CP000393.1	4391624	4391959	nan
CP000393.1	4445965	4446375	nan
CP000393.1	4723643	4724131	nan
CP000393.1	4742285	4742875	nan
CP000393.1	4763040	4763267	nan
CP000393.1	4763264	4763446	nan
CP000393.1	4763463	4763576	nan
CP000393.1	4797198	4797383	nan
CP000393.1	4802958	4803362	nan
CP000393.1	4896943	4897173	nan
CP000393.1	4926405	4926776	nan
CP000393.1	4947996	4949144	nan
CP000393.1	5123596	5123823	nan
CP000393.1	5184694	5184897	nan
CP000393.1	5220296	5220664	nan
CP000393.1	5228485	5228988	nan
CP000393.1	5244696	5244947	nan
CP000393.1	5294786	5295823	nan
CP000393.1	5472378	5472710	nan
CP000393.1	5473677	5474009	nan
CP000393.1	5521567	5522253	nan
CP000393.1	5532885	5533385	nan
CP000393.1	5536705	5537391	nan
CP000393.1	5539067	5539255	nan
CP000393.1	5543780	5544061	nan
CP000393.1	5593511	5593765	nan
CP000393.1	5736617	5736991	nan
CP000393.1	5737132	5737263	nan
CP000393.1	5979966	5980283	nan
CP000393.1	6198941	6199084	nan
CP000393.1	6261610	6261957	nan
CP000393.1	6426311	6426559	nan
CP000393.1	6447067	6447288	nan
CP000393.1	6479914	6480192	nan
CP000393.1	6495320	6495487	nan
CP000393.1	7012199	7013062	nan
CP000393.1	7021784	7021990	nan
CP000393.1	7046404	7046562	nan
CP000393.1	7069463	7069717	nan
CP000393.1	7069729	7070079	nan
CP000393.1	7119184	7119441	nan
CP000393.1	7120340	7120807	nan
CP000393.1	7287149	7287262	nan
CP000393.1	7289457	7289702	nan
CP000393.1	7340784	7340897	nan
CP000393.1	7341109	7341258	nan
CP000393.1	7365942	7366250	nan
CP000393.1	7425907	7426380	nan
CP000393.1	7426401	7426775	nan
CP000393.1	7431068	7431478	nan
CP000393.1	7435372	7435845	nan
CP000393.1	7444411	7444959	nan
CP000393.1	7457169	7457342	nan
CP000393.1	7471761	7472774	nan
CP000393.1	7482065	7482229	nan
CP000393.1	7565852	7566799	nan
