#chromosome	start	end	baseMean_LFe
CP000393.1	7098413	7098913	130.061964197101
CP000393.1	2432525	2433232	28.137112809058898
CP000393.1	4869558	4872089	691.857516103595
CP000393.1	189570	193661	422.183307518384
CP000393.1	806353	808116	351.508550481775
CP000393.1	875083	875631	57.1134877549196
CP000393.1	2151480	2154209	387.356117584237
CP000393.1	3478796	3480319	98.74201469996359
CP000393.1	6281793	6282737	36.2652943929645
CP000393.1	7186213	7187502	596.552879790989
CP000393.1	182421	183602	95.014572564451
CP000393.1	319663	320403	1483.9910624054598
CP000393.1	595539	596810	84.23089551255642
CP000393.1	2073515	2075386	3637.4469167597704
CP000393.1	5432786	5433997	328.575292302966
CP000393.1	3248776	3249054	28.396649386902
CP000393.1	6991777	6992673	1917.12753513816
CP000393.1	7461541	7461945	16.0572791816619
CP000393.1	6138841	6139959	281.09186987492996
CP000393.1	2243655	2249795	2062.13341812293
CP000393.1	2587137	2589089	417.279573975745
CP000393.1	4385468	4386232	119.849144285047
CP000393.1	1162704	1163051	373.82175874810304
CP000393.1	3453420	3455543	977.98360092536
CP000393.1	5943650	5944426	925.374136289756
CP000393.1	3549171	3551342	4549.704058246451
CP000393.1	4864218	4864865	5111.61528682414
CP000393.1	6226077	6227024	660.1061578560231
CP000393.1	6351649	6352359	345.826734730268
CP000393.1	6819987	6820193	291.58907172430804
CP000393.1	7124147	7124767	76.803960632053
CP000393.1	7155056	7158055	1413.0230492724302
CP000393.1	2381858	2383471	315.880040429329
CP000393.1	4516986	4517459	218.08258280183398
CP000393.1	4685893	4686351	149.123152509039
CP000393.1	3432882	3433367	3742.10118694425
CP000393.1	2040749	2041705	273.436573119395
CP000393.1	2260811	2262151	436.948943716843
CP000393.1	3462429	3463268	696.709184399441
CP000393.1	1286186	1287082	271.01432815075697
CP000393.1	3310069	3310506	112.051949807338
CP000393.1	4997785	4998891	121.578703500819
CP000393.1	363849	364400	390.513507577967
CP000393.1	4069855	4070823	172.108644799932
CP000393.1	242603	243415	462.706005097489
CP000393.1	6726973	6727329	18.9300022337843
CP000393.1	6995363	6996010	396.23222867626504
CP000393.1	6530078	6530878	442.49805658371804
CP000393.1	2730734	2732224	83.23400889765571
CP000393.1	23799	24329	104.64118640346399
CP000393.1	1784286	1785884	133.263821895605
CP000393.1	1862476	1863948	154.697685996014
CP000393.1	2233115	2234302	70.0873388567156
CP000393.1	6800825	6801370	20.2652587183235
CP000393.1	6048597	6049130	436.65107160232805
CP000393.1	650769	652265	323.39961806889704
CP000393.1	1853302	1854318	12.662792306351
CP000393.1	2302943	2304043	284.284334546531
CP000393.1	6923709	6924449	470.584085010238
CP000393.1	688950	690572	519.002336946462
CP000393.1	5192204	5192824	862.6797700872
CP000393.1	6237948	6239858	228.792546636646
CP000393.1	1162180	1162662	361.14697360434303
CP000393.1	6325134	6326900	901.642346372817
CP000393.1	5670688	5672076	137.19590078465902
CP000393.1	2501223	2501948	435.829889709048
CP000393.1	634051	636180	69.36936770916991
CP000393.1	5161453	5161782	357.01431676441103
CP000393.1	7188802	7189095	60.856647622977
CP000393.1	2226624	2227235	1011.9183976830001
CP000393.1	4596040	4596972	280.978705011294
CP000393.1	4708723	4709409	913.0963877838409
CP000393.1	5128019	5128288	512.503578221536
CP000393.1	1587407	1591402	443.147394480539
CP000393.1	3964672	3965787	754.7191247332471
CP000393.1	4187462	4191922	2029.6947775871802
CP000393.1	5999123	6001252	899.017649486168
CP000393.1	4460035	4462080	57.252018817330004
CP000393.1	3040869	3041552	703.4778638663589
CP000393.1	5678844	5680253	261.55063827034303
CP000393.1	3872668	3873606	616.752890082877
CP000393.1	2310958	2312223	2246.60487556446
CP000393.1	4471357	4471443	1305.2443528371302
CP000393.1	2402846	2404927	114.36358753691401
CP000393.1	6986412	6989426	108.7043547614
CP000393.1	871952	873634	360.61625696222296
CP000393.1	2008631	2009329	498.19946387416803
CP000393.1	5685988	5686614	101.41931593549
CP000393.1	6743091	6743648	655.5662254406569
CP000393.1	7743761	7744084	41.1656632422916
CP000393.1	1805346	1805720	992.119368646757
CP000393.1	2397804	2398958	66.4281012455737
CP000393.1	1181432	1182541	1166.968764431
CP000393.1	113289	115082	395.87843606737397
CP000393.1	2957064	2957879	1410.14646804008
CP000393.1	4420293	4420631	1641.2297911186902
CP000393.1	845869	846687	1880.0784979822301
CP000393.1	3145925	3146173	12.837847734094401
CP000393.1	4512422	4513705	248.029839527527
CP000393.1	5564312	5564803	22.0155297141856
CP000393.1	6261961	6262860	19.656721480636
CP000393.1	6777731	6778714	541.6064329507669
CP000393.1	522487	523410	250.649056471888
CP000393.1	2733588	2734250	132.618235522917
CP000393.1	3433933	3434682	6088.24378016981
CP000393.1	3397309	3398085	2614.52691409713
CP000393.1	6232970	6233995	514.73848699035
CP000393.1	4434855	4435520	29.5932189051467
CP000393.1	6860457	6860780	2591.9162127438603
CP000393.1	2589969	2592758	556.341889082273
CP000393.1	4504076	4504615	357.885867853485
CP000393.1	2478251	2480092	95.2505320450482
CP000393.1	6438869	6439591	783.9746739829151
CP000393.1	1900636	1901181	1890.83547448568
CP000393.1	5174320	5174730	378.67388589688403
CP000393.1	4826057	4826836	282.546325810976
CP000393.1	6026445	6026660	160.329397657224
CP000393.1	7716299	7716715	158.482918936119
CP000393.1	3281950	3285126	27.390489392723197
CP000393.1	1534516	1535817	63.5485924795048
CP000393.1	3654024	3655592	242.874580934847
CP000393.1	314229	314588	84.7116644666411
CP000393.1	4812963	4813033	372.692029835779
CP000393.1	2283508	2284245	187.84953536762902
CP000393.1	4592699	4593613	689.414464202243
CP000393.1	2206086	2207102	1220.75675877406
CP000393.1	4945576	4946556	25.1332631148242
CP000393.1	1851088	1852776	23.113200083313103
CP000393.1	1576068	1577666	1043.61108565676
CP000393.1	141415	142320	377.991498578944
CP000393.1	1801211	1802377	507.12089559261597
CP000393.1	2440188	2441573	27.101001660039202
CP000393.1	3538187	3538705	185.273334548788
CP000393.1	4347060	4347971	396.720333859665
CP000393.1	5146012	5147667	78.05421871492821
CP000393.1	5305023	5305634	57.6145179040381
CP000393.1	7360770	7361261	10123.373825791701
CP000393.1	7553468	7558333	80.42745358788571
CP000393.1	4724659	4726017	967.3740621006269
CP000393.1	7632295	7633098	21.3534100341154
CP000393.1	5626403	5627158	42.542819300232
CP000393.1	1619340	1621193	310.422500107
CP000393.1	92566	92754	28.150341205962402
CP000393.1	4977493	4980810	1353.69154908009
CP000393.1	7030421	7031815	123.959711477535
CP000393.1	3724002	3725813	413.06418546133597
CP000393.1	7137998	7140499	380.370705160261
CP000393.1	3590161	3591117	953.0675198621519
CP000393.1	4235756	4236223	180.526096948092
CP000393.1	4810705	4811034	160.435445486839
CP000393.1	5050039	5050533	76.83968829256821
CP000393.1	4159429	4161774	75.4594269226319
CP000393.1	3903538	3903972	6037.010886689301
CP000393.1	2157109	2158074	51.6741503900524
CP000393.1	7535046	7537298	369.96480297402496
CP000393.1	1985587	1986489	222.447758939998
CP000393.1	2191817	2193394	67.4997519163545
CP000393.1	2207730	2208740	87.2015298449148
CP000393.1	3810957	3812372	282.116860046988
CP000393.1	6202952	6204331	800.763535961389
CP000393.1	3083476	3086151	132.989281495029
CP000393.1	433208	434281	204.638287483456
CP000393.1	3247778	3248368	42.2181607184409
CP000393.1	3465879	3466922	84.0177177611349
CP000393.1	5788222	5789493	1732.40504280392
CP000393.1	5191797	5192096	305.321504303401
CP000393.1	158094	158963	1338.45479841987
CP000393.1	4559674	4563921	2167.19661326678
CP000393.1	3692064	3692606	3811.2482403020003
CP000393.1	3236804	3237550	280.65630560909597
CP000393.1	6955395	6955958	143.961727754678
CP000393.1	1049819	1051168	408.542970476645
CP000393.1	5661000	5661851	142.052965730826
CP000393.1	4080432	4082018	38.9068785426949
CP000393.1	7047902	7048252	28.4638207156279
CP000393.1	648930	650492	145.030422837473
CP000393.1	2091665	2092519	295.949534083175
CP000393.1	5379592	5382309	514.24431190541
CP000393.1	1332219	1333871	82.89648620710541
CP000393.1	2292766	2293098	180.20560832953998
CP000393.1	882852	883628	1057.76519113059
CP000393.1	5366349	5367179	9590.40873895628
CP000393.1	947925	949313	42.71062423649529
CP000393.1	1424443	1429596	70.006900407264
CP000393.1	1804103	1804957	609.839246799615
CP000393.1	2231265	2232536	373.60275405658206
CP000393.1	2293129	2293335	132.883340323515
CP000393.1	2324538	2326616	667.975065166566
CP000393.1	6934592	6934828	210.930270069129
CP000393.1	7692990	7693802	57.5054858715971
CP000393.1	4087746	4089296	128.736440403528
CP000393.1	6903599	6905632	51.626522419896204
CP000393.1	1110563	1111246	150.85899963032
CP000393.1	5510931	5512550	110.17387670915899
CP000393.1	2905931	2913829	607.440236100275
CP000393.1	2759279	2760169	1016.1625528542301
CP000393.1	3312612	3313478	57.526371141651495
CP000393.1	2313012	2314022	1302.02033465641
CP000393.1	981336	984209	577.6609414999849
CP000393.1	5696581	5696865	249.49796753011
CP000393.1	7069101	7069475	14.9550292883321
CP000393.1	475370	476356	122.207626820693
CP000393.1	6617530	6617901	16.5175628638309
CP000393.1	6312853	6313887	205.03635565475898
CP000393.1	1240296	1240586	243.84410783412602
CP000393.1	3793760	3794422	165.646629956167
CP000393.1	3023400	3025337	544.774327858509
CP000393.1	5279739	5280767	133.25909206118098
CP000393.1	1545005	1545634	385.64699502700597
CP000393.1	1745214	1745681	141.578152344566
CP000393.1	4084112	4085647	70.80425488009041
CP000393.1	7515207	7517489	266.12858312612303
CP000393.1	2990943	2991206	248.180539907471
CP000393.1	3875500	3876276	243.93549045453202
CP000393.1	6827730	6829058	141.628000844387
CP000393.1	4091507	4092475	135.290153019252
CP000393.1	6146709	6149888	5399.30159327305
CP000393.1	875936	877123	93.875073127766
CP000393.1	1681221	1681559	44.7260565434023
CP000393.1	4502357	4502479	332.154710316953
CP000393.1	5151622	5151693	1756.81785033104
CP000393.1	5630800	5630872	4104.471862703571
CP000393.1	5841423	5841755	50.595585973746395
CP000393.1	3402944	3404242	207.98115433675702
CP000393.1	7203688	7204821	611.506720789543
CP000393.1	4490874	4491221	695.5500461817751
CP000393.1	3715522	3716031	294.016170198751
CP000393.1	1170383	1171918	80.034679913457
CP000393.1	4554629	4555132	54.6600810208102
CP000393.1	6283409	6284266	84.2761593848497
CP000393.1	1812931	1813464	1234.25451221239
CP000393.1	6548125	6548727	22.242341599383604
CP000393.1	81365	81982	99.9533742436404
CP000393.1	4294717	4296081	22.196467231489397
CP000393.1	5434323	5435174	46.1950272090277
CP000393.1	3628413	3630362	58.650561549650895
CP000393.1	5813074	5815104	783.751259825248
CP000393.1	5028950	5030623	291.054957837896
CP000393.1	68747	70330	2021.16185843028
CP000393.1	1033514	1033714	181.19507424667998
CP000393.1	6302090	6303325	670.169448012581
CP000393.1	7044737	7045030	935.412755998383
CP000393.1	199938	201053	46.7676897919418
CP000393.1	4015798	4017270	367.25119628386904
CP000393.1	6789847	6790281	1054.91987445779
CP000393.1	7572184	7573545	61.0232548967349
CP000393.1	3149682	3150275	1441.82562147749
CP000393.1	167483	177388	187.05129258927502
CP000393.1	536247	536486	19.6161353332766
CP000393.1	5062119	5064692	680.6903422349201
CP000393.1	6846113	6847903	2278.90493951301
CP000393.1	4176775	4178328	1012.9614195269901
CP000393.1	3179580	3180479	53.0077537503564
CP000393.1	4237849	4238832	505.63593131157404
CP000393.1	5789683	5790519	183.43191538498698
CP000393.1	2032658	2034337	1149.70924577996
CP000393.1	2188783	2191536	654.6519297558401
CP000393.1	6980791	6981576	1321.44348743146
CP000393.1	2173203	2174015	3238.1229194180796
CP000393.1	45501	48125	1782.8848307204398
CP000393.1	2558466	2559689	266.677676931473
CP000393.1	7153316	7154557	163.991299205861
CP000393.1	3786683	3787084	542.07367173145
CP000393.1	7213707	7214726	627.356350218914
CP000393.1	707465	709603	90.4577445552202
CP000393.1	1228281	1229516	143.54894947277901
CP000393.1	3038599	3038775	2462.28698336828
CP000393.1	4621711	4622796	37.83013361039671
CP000393.1	3812518	3815760	857.866753141438
CP000393.1	5500175	5501224	72.8703936308309
CP000393.1	6134284	6135711	176.493634452994
CP000393.1	7564768	7565499	31.7371491387038
CP000393.1	7691370	7691765	649.979593532246
CP000393.1	7039862	7040296	26.3817950369488
CP000393.1	4555499	4556641	239.082171702219
CP000393.1	5710528	5710809	52.9879545692324
CP000393.1	6020453	6020917	1038.3864620930901
CP000393.1	2600090	2601229	80.36444846713329
CP000393.1	2638093	2640024	176.764507698133
CP000393.1	1395950	1399156	151.704067780443
CP000393.1	2399103	2400650	48.7895844750971
CP000393.1	4448673	4454090	142.229380602705
CP000393.1	2594470	2596161	197.260080182017
CP000393.1	2158202	2159509	631.214112237285
CP000393.1	4330341	4331627	263.607516048955
CP000393.1	3176638	3178710	1089.32570590313
CP000393.1	184247	185407	110.62294755806299
CP000393.1	5787328	5788164	545.674686856513
CP000393.1	4846872	4846955	988.5893590782199
CP000393.1	451430	452728	63.579219456752604
CP000393.1	4020221	4020817	240.80301305101898
CP000393.1	4025710	4026459	598.8262480021431
CP000393.1	7442322	7442636	12.921484177418899
CP000393.1	1604273	1604758	225.592885707748
CP000393.1	2375504	2376163	213.163362597399
CP000393.1	1919854	1921656	114.488377230756
CP000393.1	1726892	1727728	187.51701954350202
CP000393.1	3635609	3637234	30.4859423198677
CP000393.1	3748196	3749110	1432.5640992940303
CP000393.1	6176750	6178288	954.7475621313221
CP000393.1	2025743	2027152	118.645004375597
CP000393.1	2633969	2634310	17.4387459386395
CP000393.1	5480746	5481531	206.45417417846298
CP000393.1	7602384	7603871	131.186661135209
CP000393.1	2123603	2123848	14.1793153358376
CP000393.1	3562883	3564298	141.898135617508
CP000393.1	2124776	2125009	48.895486818182896
CP000393.1	6586958	6590005	83.73149008609491
CP000393.1	1926211	1927449	513.407293089293
CP000393.1	3887494	3888420	313.08023044641203
CP000393.1	368911	371385	4331.16478321092
CP000393.1	6501489	6501863	29.711458966265802
CP000393.1	6743830	6744918	1095.19636981531
CP000393.1	4462676	4464022	47.1114982372049
CP000393.1	739494	744134	1719.78127872524
CP000393.1	2203647	2205473	1855.4124005275198
CP000393.1	6191034	6192503	453.918249219114
CP000393.1	3537007	3537735	348.853087932023
CP000393.1	1357898	1359337	846.300501508855
CP000393.1	1806617	1806856	234.506023603518
CP000393.1	5358455	5358853	611.659811627952
CP000393.1	5978061	5978945	322.007300012385
CP000393.1	3473878	3477468	270.40339764774603
CP000393.1	6950596	6950904	237.330858871785
CP000393.1	380511	381323	97.09940154215109
CP000393.1	1731395	1735918	180.740847698887
CP000393.1	2643845	2645032	95.0148493765344
CP000393.1	2848949	2849218	663.14214853466
CP000393.1	4464598	4466469	130.072345313506
CP000393.1	5676807	5678192	294.750715738002
CP000393.1	6972389	6973681	517.730724222031
CP000393.1	122033	123379	62.826928104050396
CP000393.1	827206	828897	20.421345925171302
CP000393.1	1267524	1269053	158.131926267162
CP000393.1	4147239	4149272	110.943367637147
CP000393.1	4289908	4291026	81.6997826972507
CP000393.1	6314150	6314893	192.001803478892
CP000393.1	4500832	4501056	2683.01143652547
CP000393.1	3359060	3361132	144.750460222598
CP000393.1	4571090	4571911	3221.97436288859
CP000393.1	1198130	1198312	2424.54401013207
CP000393.1	6133846	6134280	47.056349548102396
CP000393.1	5024023	5025174	321.333796356142
CP000393.1	5100035	5101573	139.135550699792
CP000393.1	5815168	5816352	468.47214195125196
CP000393.1	6293946	6294263	282.799519837153
CP000393.1	2389285	2389629	11.1346766042958
CP000393.1	3276390	3277850	913.564313913262
CP000393.1	6208451	6209140	176.93983846847001
CP000393.1	2617044	2618561	216.441685267471
CP000393.1	4236854	4237354	2792.92431561107
CP000393.1	6188150	6189205	911.731321637365
CP000393.1	4968019	4971612	890.619780938295
CP000393.1	6352422	6353438	240.090478747089
CP000393.1	4711163	4711555	336.859424064098
CP000393.1	4946700	4947848	24.913616052262398
CP000393.1	1849484	1850875	98.6830916150894
CP000393.1	1807420	1807779	727.824675447492
CP000393.1	181654	182427	34.0912941352442
CP000393.1	1774989	1775900	64.3483119290483
CP000393.1	2407801	2409072	178.044679340237
CP000393.1	5772259	5773647	1049.05214531161
CP000393.1	5775407	5777149	152.84413887526898
CP000393.1	6043850	6044005	48.758615009954994
CP000393.1	7687850	7690774	1261.91179960804
CP000393.1	1643890	1644078	75.50791139822809
CP000393.1	4612247	4613284	441.01299241571604
CP000393.1	609071	609604	680.35414823292
CP000393.1	4527310	4528077	191.813137767033
CP000393.1	6975491	6975766	37.3258773491056
CP000393.1	2376195	2376899	394.962134273629
CP000393.1	570659	571606	147.753678380796
CP000393.1	3237753	3238223	272.510166826129
CP000393.1	1384183	1384845	38.0080594420116
CP000393.1	1694036	1695550	162.73008926401198
CP000393.1	3498817	3499671	48.7470565104828
CP000393.1	2411651	2412274	1503.87346589145
CP000393.1	1108732	1109067	1678.86101059436
CP000393.1	332920	335472	446.946194773187
CP000393.1	3368523	3370517	119.346838496893
CP000393.1	3486880	3487341	296.549817738692
CP000393.1	5159222	5159455	194.064203091564
CP000393.1	7581799	7590924	584.16202850788
CP000393.1	5383438	5383896	116.84164446819901
CP000393.1	1289781	1291256	21.6478974587399
CP000393.1	5281815	5282210	1109.59485547182
CP000393.1	6964326	6964580	185.511395178503
CP000393.1	7335838	7336233	5815.44518029844
CP000393.1	390886	392010	125.459191003748
CP000393.1	3535618	3535845	17.683871097767
CP000393.1	105037	105312	272.42789698819803
CP000393.1	155085	157763	207.309213088245
CP000393.1	869671	869743	451.748192804428
CP000393.1	2272168	2275125	1516.80046024
CP000393.1	3243857	3245767	65.40508356684
CP000393.1	3643590	3643964	57.1376413592203
CP000393.1	5422333	5423190	100.737771706143
CP000393.1	5509650	5510867	42.3474250909927
CP000393.1	6679384	6680361	167.79767944401698
CP000393.1	2785682	2786209	1259.46712450475
CP000393.1	1736814	1737599	48.5401830817945
CP000393.1	4962813	4963391	282.657897884302
CP000393.1	3393612	3393905	20.7005321568966
CP000393.1	6020933	6021556	1370.04485940115
CP000393.1	6514681	6515646	340.711013979882
CP000393.1	7744449	7745435	2600.24871155987
CP000393.1	1916945	1917445	221.739885169257
CP000393.1	5966135	5967487	475.216060019587
CP000393.1	5016071	5016322	19.776199217138
CP000393.1	5278531	5279334	280.954697441675
CP000393.1	938282	938977	4203.45514877071
CP000393.1	6256462	6258087	783.651003699785
CP000393.1	6965887	6967656	595.345734106078
CP000393.1	4514600	4516228	1021.3179988161801
CP000393.1	7745576	7746961	1899.5559994619398
CP000393.1	1545701	1546360	333.367458239751
CP000393.1	2593406	2594197	64.2228280430039
CP000393.1	6894705	6895391	1120.13525460146
CP000393.1	2743335	2744183	297.214415794135
CP000393.1	6161572	6161988	231.222021842625
CP000393.1	1786261	1786851	41.6449624594503
CP000393.1	1121932	1122537	177.594530922874
CP000393.1	5648798	5650267	206.37257503009
CP000393.1	5611983	5612993	6641.11639319016
CP000393.1	2928042	2930663	643.144121883063
CP000393.1	7748596	7749579	2165.2507916896398
CP000393.1	1094074	1096749	494.902922876908
CP000393.1	3090771	3091517	52.125218606117706
CP000393.1	2099242	2100564	11.9219195451141
CP000393.1	6934269	6934592	829.238838562016
CP000393.1	4074308	4079536	369.533131519133
CP000393.1	188512	188796	174.63030018624198
CP000393.1	1491215	1491544	3498.8886270053804
CP000393.1	1665756	1666877	180.44810848616902
CP000393.1	2056360	2057220	220.68011543872
CP000393.1	6958498	6960591	4080.4908527136604
CP000393.1	7192816	7193853	593.3179697995099
CP000393.1	814085	814846	731.192974984303
CP000393.1	6227282	6228952	1038.0554826482198
CP000393.1	180459	181211	150.240534301182
CP000393.1	7123026	7123745	342.481491943274
CP000393.1	2202340	2202627	1084.22031428841
CP000393.1	7045073	7045621	206.345451262549
CP000393.1	1753871	1756033	419.591751155973
CP000393.1	1150922	1152034	483.83909919484495
CP000393.1	4026713	4028083	628.3049349610201
CP000393.1	4299819	4301165	216.227197156297
CP000393.1	5199678	5201405	863.306812694428
CP000393.1	6633517	6636105	229.741629114244
CP000393.1	1343991	1344563	300.50037100546103
CP000393.1	5710816	5711097	54.612934342353704
CP000393.1	2330508	2332670	105.08924586171801
CP000393.1	6861233	6861625	28.5760944338585
CP000393.1	7661583	7662482	541.433421517835
CP000393.1	6699593	6700990	213.99342397282902
CP000393.1	7153055	7153297	14.953542632583
CP000393.1	516434	517675	420.990202621625
CP000393.1	3707845	3708957	52.6556482384828
CP000393.1	847091	847798	2079.4044468893303
CP000393.1	4954707	4955846	326.10973858885603
CP000393.1	5636193	5637668	36.563092811877496
CP000393.1	2847592	2848500	306.266899321693
CP000393.1	7533289	7534653	106.629524054379
CP000393.1	685183	685695	1819.9261508247198
CP000393.1	1972786	1973562	376.66852534357696
CP000393.1	5120787	5121026	19.095921620549
CP000393.1	612482	618103	26811.5605939146
CP000393.1	6365659	6365895	3087.2540697299896
CP000393.1	2089867	2091285	528.1050643744201
CP000393.1	4085844	4087607	77.68690213856479
CP000393.1	6935301	6936476	49.443852595969
CP000393.1	1944502	1944867	406.70257444522105
CP000393.1	6185718	6187043	201.88542151429598
CP000393.1	7732475	7733635	5095.19170575758
CP000393.1	5444701	5445285	1565.93609443314
CP000393.1	5250688	5251251	253.75562675822601
CP000393.1	6977513	6978733	2020.65228646482
CP000393.1	1557475	1557855	114.083706986835
CP000393.1	2422567	2423040	28.813554350941
CP000393.1	6710540	6711412	89.990744010506
CP000393.1	350401	351009	12.947291312054501
CP000393.1	718330	718596	5183.53043652784
CP000393.1	2011162	2012967	659.6296770158609
CP000393.1	2751304	2752452	157.74035509056003
CP000393.1	3023056	3023277	371.801427097572
CP000393.1	4857113	4858342	98.79997291866908
CP000393.1	5839992	5841062	55.089578578779104
CP000393.1	6006416	6007747	56.037886644736005
CP000393.1	6321624	6322703	22963.311520902796
CP000393.1	3502164	3502964	209.67226921904998
CP000393.1	5042852	5043283	1110.52988181337
CP000393.1	7665892	7666230	303.642443267971
CP000393.1	2990347	2990781	171.295123366396
CP000393.1	3097987	3099918	245.28513413375703
CP000393.1	7173358	7173453	52868.0703252242
CP000393.1	1141614	1141853	16.59988713917
CP000393.1	3617964	3618434	148.445049246656
CP000393.1	1989720	1990229	205.600961574544
CP000393.1	6107560	6107982	597.795153039738
CP000393.1	2446514	2447074	45.05307087658521
CP000393.1	6591183	6591434	27.2398770478037
CP000393.1	5126976	5127344	80.0558752198713
CP000393.1	5356961	5357203	56.764552698682095
CP000393.1	4823098	4824900	857.638040423897
CP000393.1	2031392	2031607	85.1093074999697
CP000393.1	4271969	4273429	71.99956382367941
CP000393.1	3680800	3685065	574.816654358391
CP000393.1	2433568	2434164	42.1168207925109
CP000393.1	5974625	5974709	779.355139864013
CP000393.1	7058865	7059953	1053.92550522112
CP000393.1	3808790	3810340	210.81892611494598
CP000393.1	1902054	1902320	1409.02214911945
CP000393.1	3485910	3486572	425.87759266026495
CP000393.1	6359859	6360704	446.64061164284004
CP000393.1	551119	551400	134.58532017464898
CP000393.1	3555159	3555497	124.676922967974
CP000393.1	4836721	4836969	105.15904708339899
CP000393.1	5152432	5153325	77.15135586771609
CP000393.1	6480895	6481350	20.372151766847
CP000393.1	7532687	7533286	93.63947240726641
CP000393.1	7225720	7226028	2602.9243855609698
CP000393.1	1994206	1996482	454.177035657528
CP000393.1	5124169	5126037	55.292142731107596
CP000393.1	7224827	7225120	2139.30414522129
CP000393.1	1644600	1645232	16.7073909617298
CP000393.1	2002256	2003392	3003.59532934442
CP000393.1	5389536	5390171	99.7231776317846
CP000393.1	544282	545463	78.6171092095283
CP000393.1	1279953	1280891	43.546767866819295
CP000393.1	6437164	6437790	1399.80747233863
CP000393.1	1187125	1189152	343.97679656857497
CP000393.1	1743770	1744945	934.5437400415719
CP000393.1	2369918	2370784	201.12683634110698
CP000393.1	4098615	4099007	9.71008158056576
CP000393.1	7715783	7716067	54.0383623868374
CP000393.1	1401369	1402571	848.983189561746
CP000393.1	1822341	1822685	198.386871635349
CP000393.1	4540901	4541977	184.86228167761
CP000393.1	5931920	5933398	1052.42134444312
CP000393.1	6447795	6448721	111.938265186355
CP000393.1	7617415	7621452	107.85271084861601
CP000393.1	6223864	6224364	646.89786088576
CP000393.1	6444890	6445951	92.54307098876379
CP000393.1	1305631	1306536	78.2532112060776
CP000393.1	7115786	7116241	105.249168545483
CP000393.1	3356865	3357215	135.56109802512898
CP000393.1	1855867	1857660	32.6976128707271
CP000393.1	1547067	1547372	663.1365554889
CP000393.1	5426895	5427401	747.2162802287711
CP000393.1	3400076	3401407	397.702453561201
CP000393.1	3018030	3019724	239.713077559034
CP000393.1	1598452	1599138	25.3229959161126
CP000393.1	5627133	5628203	110.08152174217899
CP000393.1	63117	63416	107.33405181462601
CP000393.1	1740339	1741796	58.388600506804295
CP000393.1	4940563	4940898	22.036064784843397
CP000393.1	4018528	4019160	130.57944268871
CP000393.1	6506622	6509042	413.280503517262
CP000393.1	3041953	3042102	102.329187901252
CP000393.1	3103111	3103572	940.183337651236
CP000393.1	6254812	6255237	421.711113377014
CP000393.1	7099417	7100196	221.22211358230098
CP000393.1	4121540	4121779	28.108205117820702
CP000393.1	239488	239967	379.820645897818
CP000393.1	5637974	5639041	159.502104399958
CP000393.1	3056728	3057204	105.68720585741998
CP000393.1	6187365	6187895	266.19443712576197
CP000393.1	1461792	1464824	1988.3216928438198
CP000393.1	2547916	2548536	107.629021149247
CP000393.1	2138490	2138744	81.2746212251376
CP000393.1	7519815	7520588	2176.93708318895
CP000393.1	5193251	5193478	5916.12441605849
CP000393.1	1297259	1298641	59.650243673222505
CP000393.1	2874785	2875306	73.0077592894202
CP000393.1	1199263	1200468	860.044921876763
CP000393.1	6623422	6623607	2081.2626800426997
CP000393.1	6127659	6130481	24.2568806342093
CP000393.1	4620565	4621650	55.72115317349179
CP000393.1	3553177	3554112	709.807331715328
CP000393.1	4906362	4906925	115.528519072889
CP000393.1	6059266	6064635	112.784893029829
CP000393.1	1470233	1470976	19.312675334903602
CP000393.1	1820154	1820813	1115.11039173476
CP000393.1	5359218	5360024	162.031759069518
CP000393.1	2310208	2310447	548.0158808697171
CP000393.1	1068070	1068591	521.590595196259
CP000393.1	7710244	7711014	2564.78975754003
CP000393.1	3808269	3808577	1273.9779469360699
CP000393.1	5748621	5749274	287.784254080009
CP000393.1	1820973	1821791	2554.9740399655702
CP000393.1	6189202	6189579	188.67399999099098
CP000393.1	5498570	5498812	397.23380828028803
CP000393.1	6306413	6307276	520.041336433099
CP000393.1	2098603	2099235	24.5359628054633
CP000393.1	3104481	3105716	462.705050683245
CP000393.1	7253718	7255013	523.1818429302749
CP000393.1	3070203	3080102	168.37085950462
CP000393.1	3005400	3006068	16.6926488589951
CP000393.1	7255094	7255954	379.960845426031
CP000393.1	6168208	6169122	89.14077014278341
CP000393.1	7323658	7325688	180.47546181423198
CP000393.1	3984975	3987053	42.6796004235195
CP000393.1	31434	32471	44.305169721265294
CP000393.1	3689328	3691565	1302.5676140539
CP000393.1	2275783	2279412	1968.06554315115
CP000393.1	1303103	1305283	84.3446828627348
CP000393.1	1230078	1230776	128.954060369712
CP000393.1	7070386	7071636	57.899867273095104
CP000393.1	7084547	7084669	61.7506899857233
CP000393.1	3679358	3679600	606.589222702555
CP000393.1	7392524	7395448	1555.9019774843398
CP000393.1	392631	393239	289.15188637299303
CP000393.1	1419416	1419658	13.570345610332902
CP000393.1	1471755	1473455	144.815988329997
CP000393.1	5456566	5456736	620.276810934305
CP000393.1	5567156	5568373	1122.0377054324902
CP000393.1	5623544	5625580	99.5383976699746
CP000393.1	577302	578246	154.90910017976802
CP000393.1	6644783	6645853	38.1022934136099
CP000393.1	367817	367889	1418.0937281099302
CP000393.1	3036360	3037823	5191.1296700170205
CP000393.1	5479413	5480288	352.005374774369
CP000393.1	5618966	5619670	115.24557744483101
