#chromosome	start	end	gc_skew
CP000393.1	6072000	6073000	-0.1978021978021978
CP000393.1	6073000	6074000	-0.08196721311475409
CP000393.1	6074000	6075000	0.13253012048192772
CP000393.1	6075000	6076000	0.19117647058823528
CP000393.1	6076000	6077000	0.09570957095709572
CP000393.1	6077000	6078000	0.003194888178913738
CP000393.1	6078000	6079000	0.2422062350119904
CP000393.1	6079000	6080000	0.24538258575197888
CP000393.1	6080000	6081000	0.31266149870801035
CP000393.1	6081000	6082000	0.24725274725274726
CP000393.1	6082000	6083000	0.21712538226299694
CP000393.1	6083000	6084000	0.26683291770573564
CP000393.1	6084000	6085000	0.27400468384074944
CP000393.1	6085000	6086000	0.019390581717451522
CP000393.1	6086000	6087000	0.028037383177570093
CP000393.1	6087000	6088000	-0.14795918367346939
CP000393.1	6088000	6089000	0.12056737588652482
CP000393.1	6089000	6090000	-0.3231441048034934
CP000393.1	6090000	6091000	-0.22531645569620254
CP000393.1	6091000	6092000	-0.2844574780058651
CP000393.1	6092000	6093000	-0.20765027322404372
CP000393.1	6093000	6094000	-0.15819209039548024
CP000393.1	6094000	6095000	-0.01694915254237288
CP000393.1	6095000	6096000	-0.17037037037037037
CP000393.1	6096000	6097000	-0.20454545454545456
CP000393.1	6097000	6098000	-0.14285714285714285
CP000393.1	6098000	6099000	-0.2631578947368421
CP000393.1	6099000	6100000	0.15337423312883436
CP000393.1	6100000	6101000	-0.19727891156462585
CP000393.1	6101000	6102000	-0.0581039755351682
CP000393.1	6102000	6103000	0.0903954802259887
CP000393.1	6103000	6104000	-0.07792207792207792
CP000393.1	6104000	6105000	-0.2206896551724138
CP000393.1	6105000	6106000	0.07479224376731301
CP000393.1	6106000	6107000	0.03867403314917127
CP000393.1	6107000	6108000	-0.20270270270270271
CP000393.1	6108000	6109000	-0.14285714285714285
CP000393.1	6109000	6110000	0.0033003300330033004
CP000393.1	6110000	6111000	-0.17192982456140352
CP000393.1	6111000	6112000	0.09770114942528736
CP000393.1	6112000	6113000	0.20215633423180593
CP000393.1	6113000	6114000	0.06865671641791045
CP000393.1	6114000	6115000	0.17258883248730963
CP000393.1	6115000	6116000	0.05263157894736842
CP000393.1	6116000	6117000	0.13580246913580246
CP000393.1	6117000	6118000	0.09090909090909091
CP000393.1	6118000	6119000	-0.087248322147651
CP000393.1	6119000	6120000	-0.013850415512465374
CP000393.1	6120000	6121000	0.12380952380952381
CP000393.1	6121000	6122000	0.16715542521994134
CP000393.1	6122000	6123000	-0.13705583756345177
CP000393.1	6123000	6124000	-0.19008264462809918
CP000393.1	6124000	6125000	-0.1306532663316583
CP000393.1	6125000	6126000	0.24861878453038674
CP000393.1	6126000	6127000	0.0913978494623656
CP000393.1	6127000	6128000	-0.08900523560209424
CP000393.1	6128000	6129000	-0.13097713097713098
CP000393.1	6129000	6130000	-0.1868583162217659
CP000393.1	6130000	6131000	-0.10843373493975904
CP000393.1	6131000	6132000	-0.23333333333333334
CP000393.1	6132000	6133000	-0.4176470588235294
CP000393.1	6133000	6134000	-0.18791946308724833
CP000393.1	6134000	6135000	-0.37435897435897436
CP000393.1	6135000	6136000	-0.06914893617021277
CP000393.1	6136000	6137000	0.01597444089456869
CP000393.1	6137000	6138000	-0.19078947368421054
CP000393.1	6138000	6139000	-0.18354430379746836
CP000393.1	6139000	6140000	-0.12953367875647667
CP000393.1	6140000	6141000	-0.052941176470588235
CP000393.1	6141000	6142000	0.04580152671755725
CP000393.1	6142000	6143000	0.07471264367816093
CP000393.1	6143000	6144000	0.029333333333333333
CP000393.1	6144000	6145000	0.1976401179941003
CP000393.1	6145000	6146000	-0.08029197080291971
CP000393.1	6146000	6147000	-0.21362229102167182
CP000393.1	6147000	6148000	-0.2674698795180723
CP000393.1	6148000	6149000	-0.07651715039577836
CP000393.1	6149000	6150000	0.06422018348623854
CP000393.1	6150000	6151000	-0.16809116809116809
CP000393.1	6151000	6152000	-0.11688311688311688
CP000393.1	6152000	6153000	-0.19466666666666665
CP000393.1	6153000	6154000	-0.060810810810810814
CP000393.1	6154000	6155000	0.03927492447129909
CP000393.1	6155000	6156000	0.036065573770491806
CP000393.1	6156000	6157000	-0.028169014084507043
CP000393.1	6157000	6158000	0.047619047619047616
CP000393.1	6158000	6159000	-0.05413105413105413
CP000393.1	6159000	6160000	-0.09900990099009901
CP000393.1	6160000	6161000	0.1393188854489164
CP000393.1	6161000	6162000	0.05466237942122187
CP000393.1	6162000	6163000	0.054945054945054944
CP000393.1	6163000	6164000	-0.02142857142857143
CP000393.1	6164000	6165000	0.3126760563380282
CP000393.1	6165000	6166000	0.2962962962962963
CP000393.1	6166000	6167000	0.22408026755852842
CP000393.1	6167000	6168000	0.10666666666666667
CP000393.1	6168000	6169000	0.03859649122807018
CP000393.1	6169000	6170000	0.22784810126582278
CP000393.1	6170000	6171000	-0.14035087719298245
CP000393.1	6171000	6172000	-0.16455696202531644
CP000393.1	6172000	6173000	-0.07236842105263158
CP000393.1	6173000	6174000	-0.06077348066298342
CP000393.1	6174000	6175000	0.002967359050445104
CP000393.1	6175000	6176000	0.05142857142857143
CP000393.1	6176000	6177000	0.148014440433213
CP000393.1	6177000	6178000	0.05970149253731343
CP000393.1	6178000	6179000	0.3063583815028902
CP000393.1	6179000	6180000	0.20615384615384616
CP000393.1	6180000	6181000	0.23809523809523808
CP000393.1	6181000	6182000	-0.23295454545454544
CP000393.1	6182000	6183000	-0.24431818181818182
CP000393.1	6183000	6184000	-0.23863636363636365
CP000393.1	6184000	6185000	-0.28205128205128205
CP000393.1	6185000	6186000	-0.40869565217391307
CP000393.1	6186000	6187000	-0.3008595988538682
CP000393.1	6187000	6188000	-0.24358974358974358
CP000393.1	6188000	6189000	-0.19008264462809918
CP000393.1	6189000	6190000	-0.11239193083573487
CP000393.1	6190000	6191000	-0.11455108359133127
CP000393.1	6191000	6192000	-0.2077562326869806
CP000393.1	6192000	6193000	-0.10091743119266056
CP000393.1	6193000	6194000	-0.16610169491525423
CP000393.1	6194000	6195000	0.20249221183800623
CP000393.1	6195000	6196000	0.21921921921921922
CP000393.1	6196000	6197000	0.15568862275449102
CP000393.1	6197000	6198000	0.11178247734138973
CP000393.1	6198000	6199000	-0.13653136531365315
CP000393.1	6199000	6200000	0.13780918727915195
CP000393.1	6200000	6201000	-0.04643962848297214
CP000393.1	6201000	6202000	-0.003194888178913738
CP000393.1	6202000	6203000	-0.02689486552567237
CP000393.1	6203000	6204000	-0.02
CP000393.1	6204000	6205000	-0.03485254691689008
CP000393.1	6205000	6206000	0.21867321867321868
CP000393.1	6206000	6207000	0.21674876847290642
CP000393.1	6207000	6208000	0.37435897435897436
CP000393.1	6208000	6209000	0.021406727828746176
CP000393.1	6209000	6210000	-0.03409090909090909
CP000393.1	6210000	6211000	-0.039473684210526314
CP000393.1	6211000	6212000	-0.1
CP000393.1	6212000	6213000	0.11551155115511551
CP000393.1	6213000	6214000	0.21686746987951808
CP000393.1	6214000	6215000	0.2836676217765043
CP000393.1	6215000	6216000	0.12542372881355932
CP000393.1	6216000	6217000	-0.18429003021148035
CP000393.1	6217000	6218000	0.036231884057971016
CP000393.1	6218000	6219000	-0.08496732026143791
CP000393.1	6219000	6220000	0.045112781954887216
CP000393.1	6220000	6221000	0.033112582781456956
CP000393.1	6221000	6222000	0.014218009478672985
CP000393.1	6222000	6223000	0.06705539358600583
CP000393.1	6223000	6224000	-0.01935483870967742
CP000393.1	6224000	6225000	-0.06397306397306397
CP000393.1	6225000	6226000	-0.21019108280254778
CP000393.1	6226000	6227000	-0.11557788944723618
CP000393.1	6227000	6228000	0.01098901098901099
CP000393.1	6228000	6229000	-0.0718232044198895
CP000393.1	6229000	6230000	0.060810810810810814
CP000393.1	6230000	6231000	-0.08904109589041095
CP000393.1	6231000	6232000	0.08125
CP000393.1	6232000	6233000	0.22459893048128343
CP000393.1	6233000	6234000	-0.014778325123152709
CP000393.1	6234000	6235000	0.02875399361022364
CP000393.1	6235000	6236000	0.09283819628647215
CP000393.1	6236000	6237000	0.10404624277456648
CP000393.1	6237000	6238000	-0.1111111111111111
CP000393.1	6238000	6239000	-0.0777479892761394
CP000393.1	6239000	6240000	0.060240963855421686
CP000393.1	6240000	6241000	-0.003134796238244514
CP000393.1	6241000	6242000	0.23178807947019867
CP000393.1	6242000	6243000	0.013513513513513514
CP000393.1	6243000	6244000	0.15309446254071662
CP000393.1	6244000	6245000	-0.051470588235294115
CP000393.1	6245000	6246000	0.12213740458015267
CP000393.1	6246000	6247000	0.16279069767441862
CP000393.1	6247000	6248000	0.20241691842900303
CP000393.1	6248000	6249000	0.22085889570552147
CP000393.1	6249000	6250000	-0.0576271186440678
CP000393.1	6250000	6251000	-0.051771117166212535
CP000393.1	6251000	6252000	0.03571428571428571
CP000393.1	6252000	6253000	-0.12716763005780346
CP000393.1	6253000	6254000	-0.136986301369863
CP000393.1	6254000	6255000	-0.08227848101265822
CP000393.1	6255000	6256000	-0.09037900874635568
CP000393.1	6256000	6257000	0.02654867256637168
CP000393.1	6257000	6258000	0.015789473684210527
CP000393.1	6258000	6259000	-0.08620689655172414
CP000393.1	6259000	6260000	0.11370262390670553
CP000393.1	6260000	6261000	-0.04310344827586207
CP000393.1	6261000	6262000	-0.15857605177993528
CP000393.1	6262000	6263000	-0.16831683168316833
CP000393.1	6263000	6264000	0.0
CP000393.1	6264000	6265000	-0.1893687707641196
CP000393.1	6265000	6266000	-0.06752411575562701
CP000393.1	6266000	6267000	-0.09473684210526316
CP000393.1	6267000	6268000	-0.04792332268370607
CP000393.1	6268000	6269000	0.08550185873605948
CP000393.1	6269000	6270000	-0.043478260869565216
CP000393.1	6270000	6271000	0.0915032679738562
CP000393.1	6271000	6272000	0.10526315789473684
CP000393.1	6272000	6273000	0.1986970684039088
CP000393.1	6273000	6274000	0.1411764705882353
CP000393.1	6274000	6275000	0.03296703296703297
CP000393.1	6275000	6276000	0.2037037037037037
CP000393.1	6276000	6277000	0.2271186440677966
CP000393.1	6277000	6278000	0.08661417322834646
CP000393.1	6278000	6279000	0.04797047970479705
CP000393.1	6279000	6280000	0.04411764705882353
CP000393.1	6280000	6281000	-0.17981072555205047
CP000393.1	6281000	6282000	0.09473684210526316
CP000393.1	6282000	6283000	-0.032679738562091505
CP000393.1	6283000	6284000	-0.1482889733840304
CP000393.1	6284000	6285000	-0.14385964912280702
CP000393.1	6285000	6286000	-0.07432432432432433
CP000393.1	6286000	6287000	-0.21885521885521886
CP000393.1	6287000	6288000	-0.28
CP000393.1	6288000	6289000	-0.07272727272727272
CP000393.1	6289000	6290000	-0.024390243902439025
CP000393.1	6290000	6291000	-0.06796116504854369
CP000393.1	6291000	6292000	-0.17133956386292834
CP000393.1	6292000	6293000	-0.12225705329153605
CP000393.1	6293000	6294000	-0.15824915824915825
CP000393.1	6294000	6295000	-0.07947019867549669
CP000393.1	6295000	6296000	0.025
CP000393.1	6296000	6297000	0.0735930735930736
CP000393.1	6297000	6298000	-0.1141552511415525
CP000393.1	6298000	6299000	0.2112676056338028
CP000393.1	6299000	6300000	-0.04678362573099415
CP000393.1	6300000	6301000	0.16442048517520216
CP000393.1	6301000	6302000	0.052083333333333336
CP000393.1	6302000	6303000	0.08426966292134831
CP000393.1	6303000	6304000	-0.05747126436781609
CP000393.1	6304000	6305000	0.07163323782234957
CP000393.1	6305000	6306000	0.02040816326530612
CP000393.1	6306000	6307000	-0.1774193548387097
CP000393.1	6307000	6308000	0.075
CP000393.1	6308000	6309000	0.15862068965517243
CP000393.1	6309000	6310000	-0.0199203187250996
CP000393.1	6310000	6311000	0.17073170731707318
CP000393.1	6311000	6312000	0.13725490196078433
CP000393.1	6312000	6313000	0.0807799442896936
CP000393.1	6313000	6314000	-0.0918918918918919
CP000393.1	6314000	6315000	0.027190332326283987
CP000393.1	6315000	6316000	-0.14697406340057637
CP000393.1	6316000	6317000	-0.1597222222222222
CP000393.1	6317000	6318000	-0.12933753943217666
CP000393.1	6318000	6319000	-0.06015037593984962
CP000393.1	6319000	6320000	0.11797752808988764
CP000393.1	6320000	6321000	-0.015957446808510637
CP000393.1	6321000	6322000	-0.03389830508474576
CP000393.1	6322000	6323000	-0.038560411311053984
CP000393.1	6323000	6324000	-0.04871060171919771
CP000393.1	6324000	6325000	0.1167192429022082
CP000393.1	6325000	6326000	-0.024096385542168676
CP000393.1	6326000	6327000	-0.08978328173374613
CP000393.1	6327000	6328000	0.17006802721088435
CP000393.1	6328000	6329000	0.10476190476190476
CP000393.1	6329000	6330000	0.011904761904761904
CP000393.1	6330000	6331000	0.061855670103092786
CP000393.1	6331000	6332000	0.05993690851735016
CP000393.1	6332000	6333000	0.17543859649122806
CP000393.1	6333000	6334000	0.12536443148688048
CP000393.1	6334000	6335000	0.11272727272727273
CP000393.1	6335000	6336000	0.24836601307189543
CP000393.1	6336000	6337000	0.15469613259668508
CP000393.1	6337000	6338000	0.060109289617486336
CP000393.1	6338000	6339000	0.2546583850931677
CP000393.1	6339000	6340000	0.30158730158730157
CP000393.1	6340000	6341000	0.046831955922865015
CP000393.1	6341000	6342000	0.23733333333333334
CP000393.1	6342000	6343000	0.04823151125401929
CP000393.1	6343000	6344000	0.09523809523809523
CP000393.1	6344000	6345000	0.22666666666666666
CP000393.1	6345000	6346000	0.10240963855421686
CP000393.1	6346000	6347000	0.18218623481781376
CP000393.1	6347000	6348000	0.08771929824561403
CP000393.1	6348000	6349000	0.19327731092436976
CP000393.1	6349000	6350000	0.26903553299492383
CP000393.1	6350000	6351000	0.24630541871921183
CP000393.1	6351000	6352000	-0.2129032258064516
CP000393.1	6352000	6353000	-0.04040404040404041
CP000393.1	6353000	6354000	-0.1308641975308642
CP000393.1	6354000	6355000	-0.11380145278450363
CP000393.1	6355000	6356000	0.013953488372093023
CP000393.1	6356000	6357000	-0.06699751861042183
CP000393.1	6357000	6358000	0.037199124726477024
CP000393.1	6358000	6359000	-0.10256410256410256
CP000393.1	6359000	6360000	-0.16180371352785147
CP000393.1	6360000	6361000	-0.14893617021276595
CP000393.1	6361000	6362000	-0.1608832807570978
CP000393.1	6362000	6363000	-0.22807017543859648
CP000393.1	6363000	6364000	-0.136
CP000393.1	6364000	6365000	-0.17041800643086816
CP000393.1	6365000	6366000	-0.05228758169934641
CP000393.1	6366000	6367000	0.03412073490813648
CP000393.1	6367000	6368000	-0.07453416149068323
CP000393.1	6368000	6369000	0.0030581039755351682
CP000393.1	6369000	6370000	0.14859437751004015
CP000393.1	6370000	6371000	0.025830258302583026
CP000393.1	6371000	6372000	-0.09941520467836257
CP000393.1	6372000	6373000	0.07246376811594203
CP000393.1	6373000	6374000	0.06542056074766354
CP000393.1	6374000	6375000	0.036011080332409975
CP000393.1	6375000	6376000	0.102803738317757
CP000393.1	6376000	6377000	0.0430622009569378
CP000393.1	6377000	6378000	0.11864406779661017
CP000393.1	6378000	6379000	0.16389548693586697
CP000393.1	6379000	6380000	0.13559322033898305
CP000393.1	6380000	6381000	0.03324808184143223
CP000393.1	6381000	6382000	0.09547738693467336
CP000393.1	6382000	6383000	0.14285714285714285
CP000393.1	6383000	6384000	0.09923664122137404
CP000393.1	6384000	6385000	0.04878048780487805
CP000393.1	6385000	6386000	-0.02564102564102564
CP000393.1	6386000	6387000	0.085
CP000393.1	6387000	6388000	0.17121588089330025
CP000393.1	6388000	6389000	0.07042253521126761
CP000393.1	6389000	6390000	0.05396825396825397
CP000393.1	6390000	6391000	0.08274231678486997
CP000393.1	6391000	6392000	0.03978779840848806
CP000393.1	6392000	6393000	-0.042492917847025496
CP000393.1	6393000	6394000	-0.003861003861003861
CP000393.1	6394000	6395000	-0.09090909090909091
CP000393.1	6395000	6396000	-0.032679738562091505
CP000393.1	6396000	6397000	-0.10933333333333334
CP000393.1	6397000	6398000	-0.020833333333333332
CP000393.1	6398000	6399000	0.006060606060606061
CP000393.1	6399000	6400000	0.18974358974358974
CP000393.1	6400000	6401000	-0.19170984455958548
CP000393.1	6401000	6402000	-0.16312056737588654
CP000393.1	6402000	6403000	-0.08794788273615635
CP000393.1	6403000	6404000	-0.1617161716171617
CP000393.1	6404000	6405000	-0.22666666666666666
CP000393.1	6405000	6406000	0.010869565217391304
CP000393.1	6406000	6407000	0.027777777777777776
CP000393.1	6407000	6408000	0.14857142857142858
CP000393.1	6408000	6409000	0.022727272727272728
CP000393.1	6409000	6410000	-0.0926517571884984
CP000393.1	6410000	6411000	-0.025477707006369428
CP000393.1	6411000	6412000	0.00303951367781155
CP000393.1	6412000	6413000	0.08108108108108109
CP000393.1	6413000	6414000	0.0647887323943662
CP000393.1	6414000	6415000	0.16292134831460675
CP000393.1	6415000	6416000	0.06206896551724138
CP000393.1	6416000	6417000	0.015197568389057751
CP000393.1	6417000	6418000	0.10810810810810811
CP000393.1	6418000	6419000	0.1896551724137931
CP000393.1	6419000	6420000	0.05138339920948617
CP000393.1	6420000	6421000	0.06770833333333333
CP000393.1	6421000	6422000	0.03488372093023256
CP000393.1	6422000	6423000	-0.08454810495626822
CP000393.1	6423000	6424000	-0.13142857142857142
CP000393.1	6424000	6425000	-0.005681818181818182
CP000393.1	6425000	6426000	-0.20833333333333334
CP000393.1	6426000	6427000	0.06301369863013699
CP000393.1	6427000	6428000	0.09505703422053231
CP000393.1	6428000	6429000	-0.17981072555205047
CP000393.1	6429000	6430000	-0.1
CP000393.1	6430000	6431000	0.08641975308641975
CP000393.1	6431000	6432000	-0.021739130434782608
CP000393.1	6432000	6433000	-0.17073170731707318
CP000393.1	6433000	6434000	-0.21142857142857144
CP000393.1	6434000	6435000	-0.1518987341772152
CP000393.1	6435000	6436000	-0.002849002849002849
CP000393.1	6436000	6437000	0.14430379746835442
CP000393.1	6437000	6438000	-0.025069637883008356
CP000393.1	6438000	6439000	-0.10778443113772455
CP000393.1	6439000	6440000	0.0024449877750611247
CP000393.1	6440000	6441000	0.14367816091954022
CP000393.1	6441000	6442000	0.17493472584856398
CP000393.1	6442000	6443000	0.2265193370165746
CP000393.1	6443000	6444000	-0.11602209944751381
CP000393.1	6444000	6445000	0.059233449477351915
CP000393.1	6445000	6446000	-0.02005730659025788
CP000393.1	6446000	6447000	0.028391167192429023
CP000393.1	6447000	6448000	-0.02857142857142857
CP000393.1	6448000	6449000	0.005714285714285714
CP000393.1	6449000	6450000	0.04830917874396135
CP000393.1	6450000	6451000	0.06547619047619048
CP000393.1	6451000	6452000	0.25925925925925924
CP000393.1	6452000	6453000	-0.05063291139240506
CP000393.1	6453000	6454000	0.13355048859934854
CP000393.1	6454000	6455000	0.09937888198757763
CP000393.1	6455000	6456000	-0.07741935483870968
CP000393.1	6456000	6457000	0.14285714285714285
CP000393.1	6457000	6458000	0.056179775280898875
CP000393.1	6458000	6459000	-0.04929577464788732
CP000393.1	6459000	6460000	0.05825242718446602
CP000393.1	6460000	6461000	0.13314447592067988
CP000393.1	6461000	6462000	-0.1761194029850746
CP000393.1	6462000	6463000	-0.024657534246575342
CP000393.1	6463000	6464000	-0.16945107398568018
CP000393.1	6464000	6465000	-0.0659025787965616
CP000393.1	6465000	6466000	-0.3657289002557545
CP000393.1	6466000	6467000	-0.06467661691542288
CP000393.1	6467000	6468000	-0.27228915662650605
CP000393.1	6468000	6469000	0.15270935960591134
CP000393.1	6469000	6470000	-0.1366120218579235
CP000393.1	6470000	6471000	-0.05851063829787234
CP000393.1	6471000	6472000	0.04316546762589928
CP000393.1	6472000	6473000	-0.16049382716049382
CP000393.1	6473000	6474000	-0.06529209621993128
CP000393.1	6474000	6475000	-0.162534435261708
CP000393.1	6475000	6476000	-0.2127659574468085
CP000393.1	6476000	6477000	-0.10270270270270271
CP000393.1	6477000	6478000	0.08648648648648649
CP000393.1	6478000	6479000	0.1642651296829971
CP000393.1	6479000	6480000	0.02112676056338028
CP000393.1	6480000	6481000	0.023890784982935155
CP000393.1	6481000	6482000	-0.15601023017902813
CP000393.1	6482000	6483000	0.12531969309462915
CP000393.1	6483000	6484000	-0.025477707006369428
CP000393.1	6484000	6485000	-0.1891891891891892
CP000393.1	6485000	6486000	-0.04815864022662889
CP000393.1	6486000	6487000	-0.2425249169435216
CP000393.1	6487000	6488000	-0.07780979827089338
CP000393.1	6488000	6489000	-0.03345724907063197
CP000393.1	6489000	6490000	-0.017994858611825194
CP000393.1	6490000	6491000	0.0022988505747126436
CP000393.1	6491000	6492000	0.16612377850162866
CP000393.1	6492000	6493000	-0.043478260869565216
CP000393.1	6493000	6494000	0.18396226415094338
CP000393.1	6494000	6495000	0.2759493670886076
CP000393.1	6495000	6496000	-0.026845637583892617
CP000393.1	6496000	6497000	-0.0035842293906810036
CP000393.1	6497000	6498000	0.09779179810725552
CP000393.1	6498000	6499000	-0.12408759124087591
CP000393.1	6499000	6500000	-0.2222222222222222
CP000393.1	6500000	6501000	-0.22666666666666666
CP000393.1	6501000	6502000	-0.14482758620689656
CP000393.1	6502000	6503000	-0.026490066225165563
CP000393.1	6503000	6504000	0.12953367875647667
CP000393.1	6504000	6505000	-0.23595505617977527
CP000393.1	6505000	6506000	-0.1111111111111111
CP000393.1	6506000	6507000	-0.1375
CP000393.1	6507000	6508000	-0.05956112852664577
CP000393.1	6508000	6509000	-0.09004739336492891
CP000393.1	6509000	6510000	-0.0031545741324921135
CP000393.1	6510000	6511000	-0.05396825396825397
CP000393.1	6511000	6512000	-0.18256130790190736
CP000393.1	6512000	6513000	-0.07374631268436578
CP000393.1	6513000	6514000	0.017421602787456445
CP000393.1	6514000	6515000	-0.06859205776173286
CP000393.1	6515000	6516000	-0.08917197452229299
CP000393.1	6516000	6517000	0.031578947368421054
CP000393.1	6517000	6518000	-0.03048780487804878
CP000393.1	6518000	6519000	0.1232876712328767
CP000393.1	6519000	6520000	0.2012012012012012
CP000393.1	6520000	6521000	0.25
CP000393.1	6521000	6522000	0.11805555555555555
CP000393.1	6522000	6523000	0.10294117647058823
CP000393.1	6523000	6524000	0.046632124352331605
CP000393.1	6524000	6525000	0.2012987012987013
CP000393.1	6525000	6526000	0.16447368421052633
CP000393.1	6526000	6527000	-0.07520891364902507
CP000393.1	6527000	6528000	-0.3665158371040724
CP000393.1	6528000	6529000	-0.3701149425287356
CP000393.1	6529000	6530000	-0.15170278637770898
CP000393.1	6530000	6531000	0.0034602076124567475
CP000393.1	6531000	6532000	-0.023728813559322035
CP000393.1	6532000	6533000	-0.030100334448160536
CP000393.1	6533000	6534000	-0.24458204334365324
CP000393.1	6534000	6535000	-0.1695906432748538
CP000393.1	6535000	6536000	0.0
CP000393.1	6536000	6537000	0.05539358600583091
CP000393.1	6537000	6538000	0.1875
CP000393.1	6538000	6539000	0.25170068027210885
CP000393.1	6539000	6540000	0.09696969696969697
CP000393.1	6540000	6541000	0.34299516908212563
CP000393.1	6541000	6542000	-0.18636363636363637
CP000393.1	6542000	6543000	-0.03225806451612903
CP000393.1	6543000	6544000	-0.047337278106508875
CP000393.1	6544000	6545000	-0.10695187165775401
CP000393.1	6545000	6546000	0.1411042944785276
CP000393.1	6546000	6547000	0.017045454545454544
CP000393.1	6547000	6548000	0.1414141414141414
CP000393.1	6548000	6549000	-0.11294765840220386
CP000393.1	6549000	6550000	0.0
CP000393.1	6550000	6551000	-0.28792569659442724
CP000393.1	6551000	6552000	0.06493506493506493
CP000393.1	6552000	6553000	0.08852459016393442
CP000393.1	6553000	6554000	-0.11815561959654179
CP000393.1	6554000	6555000	-0.050955414012738856
CP000393.1	6555000	6556000	0.011627906976744186
CP000393.1	6556000	6557000	0.09444444444444444
CP000393.1	6557000	6558000	0.18248175182481752
CP000393.1	6558000	6559000	0.13756613756613756
CP000393.1	6559000	6560000	-0.0380952380952381
CP000393.1	6560000	6561000	0.25853658536585367
CP000393.1	6561000	6562000	0.0695970695970696
CP000393.1	6562000	6563000	-0.09215017064846416
CP000393.1	6563000	6564000	0.008086253369272238
CP000393.1	6564000	6565000	0.03307888040712468
CP000393.1	6565000	6566000	0.11815561959654179
CP000393.1	6566000	6567000	0.1198044009779951
CP000393.1	6567000	6568000	0.10432569974554708
CP000393.1	6568000	6569000	0.09859154929577464
CP000393.1	6569000	6570000	0.006493506493506494
CP000393.1	6570000	6571000	0.03724928366762178
CP000393.1	6571000	6572000	0.06382978723404255
CP000393.1	6572000	6573000	0.13068181818181818
CP000393.1	6573000	6574000	0.1534090909090909
CP000393.1	6574000	6575000	0.1168091168091168
CP000393.1	6575000	6576000	0.03492063492063492
CP000393.1	6576000	6577000	0.03773584905660377
CP000393.1	6577000	6578000	0.19186046511627908
CP000393.1	6578000	6579000	0.06527415143603134
CP000393.1	6579000	6580000	0.1786833855799373
CP000393.1	6580000	6581000	0.024242424242424242
CP000393.1	6581000	6582000	0.05138339920948617
CP000393.1	6582000	6583000	0.24398625429553264
CP000393.1	6583000	6584000	0.05802047781569966
CP000393.1	6584000	6585000	0.21558441558441557
CP000393.1	6585000	6586000	-0.03888888888888889
CP000393.1	6586000	6587000	0.2
CP000393.1	6587000	6588000	-0.10778443113772455
CP000393.1	6588000	6589000	-0.06914893617021277
CP000393.1	6589000	6590000	-0.07446808510638298
CP000393.1	6590000	6591000	-0.21025641025641026
CP000393.1	6591000	6592000	-0.10052910052910052
CP000393.1	6592000	6593000	0.12205567451820129
CP000393.1	6593000	6594000	-0.4375
CP000393.1	6594000	6595000	-0.11572700296735905
CP000393.1	6595000	6596000	-0.3378995433789954
CP000393.1	6596000	6597000	-0.14600550964187328
CP000393.1	6597000	6598000	-0.08169014084507042
CP000393.1	6598000	6599000	0.11044776119402985
CP000393.1	6599000	6600000	0.09580838323353294
CP000393.1	6600000	6601000	-0.20833333333333334
CP000393.1	6601000	6602000	-0.18181818181818182
CP000393.1	6602000	6603000	-0.06906906906906907
CP000393.1	6603000	6604000	0.06501547987616099
CP000393.1	6604000	6605000	0.09253731343283582
CP000393.1	6605000	6606000	0.11641791044776119
CP000393.1	6606000	6607000	0.2689295039164491
CP000393.1	6607000	6608000	-0.10869565217391304
CP000393.1	6608000	6609000	-0.03954802259887006
CP000393.1	6609000	6610000	-0.08187134502923976
CP000393.1	6610000	6611000	-0.10025706940874037
CP000393.1	6611000	6612000	0.022082018927444796
CP000393.1	6612000	6613000	0.04371584699453552
CP000393.1	6613000	6614000	-0.007957559681697613
CP000393.1	6614000	6615000	0.005208333333333333
CP000393.1	6615000	6616000	0.13554987212276215
CP000393.1	6616000	6617000	0.2
CP000393.1	6617000	6618000	-0.10596026490066225
CP000393.1	6618000	6619000	-0.1407766990291262
CP000393.1	6619000	6620000	-0.008
CP000393.1	6620000	6621000	0.013774104683195593
CP000393.1	6621000	6622000	-0.018050541516245487
CP000393.1	6622000	6623000	0.12142857142857143
CP000393.1	6623000	6624000	0.08650519031141868
CP000393.1	6624000	6625000	0.2915129151291513
CP000393.1	6625000	6626000	0.1834319526627219
CP000393.1	6626000	6627000	0.28846153846153844
CP000393.1	6627000	6628000	0.44148936170212766
CP000393.1	6628000	6629000	0.2857142857142857
CP000393.1	6629000	6630000	0.34933333333333333
CP000393.1	6630000	6631000	0.3236151603498542
CP000393.1	6631000	6632000	-0.03081232492997199
CP000393.1	6632000	6633000	-0.06301369863013699
CP000393.1	6633000	6634000	-0.05583756345177665
CP000393.1	6634000	6635000	-0.02247191011235955
CP000393.1	6635000	6636000	0.30513595166163143
CP000393.1	6636000	6637000	0.20533333333333334
CP000393.1	6637000	6638000	0.45646437994722955
CP000393.1	6638000	6639000	0.5327635327635327
CP000393.1	6639000	6640000	0.5
CP000393.1	6640000	6641000	0.24691358024691357
CP000393.1	6641000	6642000	-0.1118421052631579
CP000393.1	6642000	6643000	0.045936395759717315
CP000393.1	6643000	6644000	0.1
CP000393.1	6644000	6645000	-0.034482758620689655
CP000393.1	6645000	6646000	-0.06529209621993128
CP000393.1	6646000	6647000	-0.09830508474576272
