#chromosome	start	end	log2FoldChange
CP000393.1	4283570	4284199	0.0615304061683664
CP000393.1	4583853	4584539	-0.079380631442129
CP000393.1	5188430	5188717	-0.0315432067142701
CP000393.1	6340300	6342288	0.0265577358421664
CP000393.1	6343754	6344590	0.0438469775277583
CP000393.1	7680646	7680942	-0.0408314548985777
CP000393.1	997127	998314	-0.030118620908639
CP000393.1	3251904	3252446	0.0298801355736931
CP000393.1	7268117	7268218	0.0360676540297519
CP000393.1	5664377	5665081	-0.0322175771778354
CP000393.1	4943408	4944664	0.0317601474697577
CP000393.1	1456763	1457209	0.0410845100693679
CP000393.1	3111592	3111828	0.0427770835248421
CP000393.1	7208727	7209572	-0.0352525588108158
CP000393.1	12895	15912	-0.0403284172689972
CP000393.1	1422258	1423010	-0.0522899240015866
CP000393.1	2736273	2737244	0.0445715175297102
CP000393.1	4198353	4198442	-0.164585282985766
CP000393.1	5187567	5188373	-0.0213567412690025
CP000393.1	3745829	3745996	-0.0451456647828368
CP000393.1	6832866	6836132	-0.0365312588132599
CP000393.1	1223413	1226955	0.0390721602821518
CP000393.1	6539956	6542760	-0.0519093278854689
CP000393.1	3880533	3880886	0.028915299272226
CP000393.1	6502711	6503811	0.0225039115858727
CP000393.1	3055330	3055848	-0.0254592026697594
CP000393.1	3921754	3922926	-0.044407900230176996
CP000393.1	1975139	1976026	0.0180267663222244
CP000393.1	4863543	4864007	0.0248003115875845
CP000393.1	2270960	2271160	-0.0452685207653343
CP000393.1	6909831	6910340	0.0245192665209378
CP000393.1	7243092	7244867	0.0299249796427618
CP000393.1	4500290	4500676	0.0246865324064252
CP000393.1	251952	252425	0.0284152119404704
CP000393.1	5375265	5379440	-0.0423156596572453
CP000393.1	7408135	7408986	0.028256128564768997
CP000393.1	7491107	7491421	-0.0313677137297523
CP000393.1	7265339	7265716	-0.0375279833523826
CP000393.1	5080582	5080959	-0.0350150158304008
CP000393.1	3557804	3559585	0.0301438860211964
CP000393.1	5006154	5008349	-0.0401358145773512
CP000393.1	2490037	2490252	0.0577937143326267
CP000393.1	2757992	2758780	0.0266678013642051
CP000393.1	5501991	5503475	-0.0287114653109274
CP000393.1	925476	926078	0.0400538745813507
CP000393.1	1064179	1065519	0.0342564850052125
CP000393.1	4910934	4912403	-0.0262933267223546
CP000393.1	6404717	6405670	-0.0252380344154475
CP000393.1	7191009	7192118	0.0354574428149685
CP000393.1	565744	566562	-0.0297842300622761
CP000393.1	3870472	3871158	0.0426767303643577
CP000393.1	6539691	6539891	0.0443464834242411
CP000393.1	5562093	5562518	-0.0215216787019216
CP000393.1	7636996	7637778	0.0631539532352055
CP000393.1	4818736	4819386	-0.0308585904895399
CP000393.1	5136368	5136703	0.0296507747189162
CP000393.1	6215026	6215793	0.0318558624952252
CP000393.1	929569	930585	-0.0164343840453203
CP000393.1	1327223	1330339	-0.032463790246588
CP000393.1	2623272	2624444	-0.0330349047697476
CP000393.1	7078761	7079630	0.0258088841668079
CP000393.1	7082862	7084250	0.0260680022757492
CP000393.1	1421097	1421984	-0.0227323386071701
CP000393.1	3668880	3669755	0.0409893105469374
CP000393.1	5454517	5455338	-0.0173462951708324
CP000393.1	5469111	5469746	-0.0359943943289057
CP000393.1	1798654	1800735	0.028006607841417
CP000393.1	5985835	5986308	-0.0236302206486954
CP000393.1	750705	751028	-0.021092810980022997
CP000393.1	1387489	1388583	-0.0367910763229751
CP000393.1	6309905	6311383	0.0261032754889692
CP000393.1	6889357	6890832	-0.024843673867145
CP000393.1	1973698	1974462	-0.0355407559498836
CP000393.1	3843547	3844557	-0.0281839610717652
CP000393.1	7237321	7237818	-0.0248766993905587
CP000393.1	944659	945549	0.0142045463198089
CP000393.1	2508028	2508810	-0.0221764231533943
CP000393.1	3753129	3753734	-0.0320476766721912
CP000393.1	3925343	3926998	0.0289917100511448
CP000393.1	4036500	4037714	0.025480386460528002
CP000393.1	6449076	6451733	-0.0220452861619366
CP000393.1	6523084	6524142	-0.0215900154424617
CP000393.1	7248832	7249701	0.0261786191655463
CP000393.1	7696835	7697701	-0.0233638523291558
CP000393.1	1467224	1468048	-0.0279165864208729
CP000393.1	4636298	4637155	0.0200724696195021
CP000393.1	3566510	3567196	0.0434111235667665
CP000393.1	4767726	4768157	0.0455769000135345
CP000393.1	224551	225456	0.0187334659722536
CP000393.1	3308007	3309710	-0.0267722975884054
CP000393.1	3670590	3672419	-0.0282428210022563
CP000393.1	4899215	4901035	-0.0156381328194987
CP000393.1	4919588	4920166	0.0203065175358777
CP000393.1	5856287	5857933	-0.0260189717047468
CP000393.1	6962470	6963432	-0.0233983404497825
CP000393.1	779543	780718	0.0136547551861502
CP000393.1	5150909	5151526	-0.0288248887632541
CP000393.1	3118053	3118829	0.018802400472376
CP000393.1	1811884	1812762	-0.0187953239318943
CP000393.1	3714164	3715468	-0.0179637385917672
CP000393.1	4113609	4114220	-0.0155799309591769
CP000393.1	4318432	4319469	-0.0231176726868187
CP000393.1	4850499	4851890	0.0149901941684621
CP000393.1	4884647	4887262	0.0145806369854273
CP000393.1	808271	808972	0.0305454636649466
CP000393.1	7007538	7008296	0.0325372682071807
CP000393.1	7279225	7280568	0.023703154781462
CP000393.1	3736248	3739607	0.0297387396938722
CP000393.1	5081445	5081774	0.0168187212930081
CP000393.1	5622376	5623290	-0.0252317469042577
CP000393.1	4241744	4242589	-0.0220310520412629
CP000393.1	215800	216867	0.0183726707827505
CP000393.1	7350004	7350819	-0.0192399484013042
CP000393.1	1118945	1120267	-0.0316930283072727
CP000393.1	1574817	1575638	-0.0135719854050915
CP000393.1	4532131	4532328	-0.0394545868308744
CP000393.1	2304394	2305170	-0.0157383985740937
CP000393.1	5820851	5821168	-0.0168067296347887
CP000393.1	6702576	6702854	-0.0219780775813139
CP000393.1	5995638	5998688	-0.0227825984653968
CP000393.1	943156	944193	-0.0111218978488935
CP000393.1	2005048	2005605	0.0502400400207245
CP000393.1	5749799	5750809	0.0130607579873842
CP000393.1	422371	423588	-0.0259798773556563
CP000393.1	4429769	4430116	-0.0348536221906657
CP000393.1	4220709	4221551	0.0181526260315039
CP000393.1	4447185	4448186	-0.018445306795759
CP000393.1	401387	401554	-0.023201692141753997
CP000393.1	2838325	2839446	0.0263587742263682
CP000393.1	5348974	5350791	-0.0324842012327056
CP000393.1	5687118	5688737	-0.0148471810199729
CP000393.1	6074677	6075351	0.0140652567397354
CP000393.1	1107525	1107776	0.01488114284606
CP000393.1	1725763	1726743	0.0195986369845374
CP000393.1	2442462	2442896	-0.0193611371052831
CP000393.1	3060023	3061867	-0.0161643006390731
CP000393.1	4731692	4734034	-0.0204242919501685
CP000393.1	5529266	5532559	0.0109563846035433
CP000393.1	7093356	7094504	-0.0119213689749044
CP000393.1	7234638	7236137	0.0136515921571841
CP000393.1	7647817	7647987	0.0341399536648377
CP000393.1	6016874	6017011	0.0144888394809176
CP000393.1	5738385	5738735	-0.0269814932970719
CP000393.1	1241466	1242032	0.0216757451077333
CP000393.1	5590599	5590772	-0.0233802512528108
CP000393.1	1206596	1206904	0.019852569973933996
CP000393.1	4663054	4664826	0.014295094176288999
CP000393.1	3679663	3680367	-0.0141511424071516
CP000393.1	3796221	3796706	0.0106760798345952
CP000393.1	1047480	1048646	0.0103628799948884
CP000393.1	2601980	2603347	-0.018015131972688
CP000393.1	4412470	4413099	0.0120968606960991
CP000393.1	5355116	5356810	-0.0145555908006994
CP000393.1	457720	459648	0.0171343807071512
CP000393.1	5852706	5853323	0.0170840851623903
CP000393.1	2264832	2270045	-0.00925698439577346
CP000393.1	2603827	2604516	-0.0127363090068978
CP000393.1	2775364	2775552	0.0195435666039149
CP000393.1	4095672	4096883	0.0106134426972228
CP000393.1	1956658	1956891	0.0250082344800584
CP000393.1	2963591	2964661	-0.0121430415316292
CP000393.1	4094670	4094882	0.0104900516229487
CP000393.1	2119924	2120148	-0.0198364951892649
CP000393.1	5957989	5958264	0.0132623833432846
CP000393.1	6512089	6513231	-0.0078578587195063
CP000393.1	599368	599778	-0.0142933513411761
CP000393.1	5296620	5299337	0.0076742581650229
CP000393.1	6136222	6136803	0.0101508280999968
CP000393.1	2013421	2013852	0.0145264541815936
CP000393.1	6558828	6561368	0.0145609127191562
CP000393.1	1377289	1379997	0.0155508240579099
CP000393.1	1751417	1752841	-0.00837969691028641
CP000393.1	3938984	3943945	0.0154113138613466
CP000393.1	5683138	5684619	-0.00729592436321055
CP000393.1	6192982	6195567	0.00702928486601879
CP000393.1	339480	340676	0.0139941115125677
CP000393.1	3449872	3451476	-0.0100345422380538
CP000393.1	878411	879826	0.006197157489139121
CP000393.1	880082	881080	-0.0092102469293727
CP000393.1	2998586	3000205	0.0107965810334502
CP000393.1	3159119	3160816	-0.00788747788962285
CP000393.1	3850766	3854815	0.0130198191572704
CP000393.1	7231004	7231483	0.00695153028171374
CP000393.1	6105664	6106587	0.00697032298731866
CP000393.1	251225	251584	-0.00569260860800061
CP000393.1	5019714	5020295	0.00649703644564433
CP000393.1	5098445	5099041	0.008251594760356841
CP000393.1	5694717	5696072	-0.00554964937492655
CP000393.1	2390588	2391550	0.00978326575386628
CP000393.1	5821580	5821897	0.00761337761470767
CP000393.1	6928026	6928343	-0.00975275897044413
CP000393.1	7232029	7233177	0.0065325068329784896
CP000393.1	7383467	7383784	-0.00669624331125261
CP000393.1	2035337	2037400	0.00582920349666078
CP000393.1	7233177	7233677	-0.00428193827690906
CP000393.1	5952629	5954473	0.006491742966076621
CP000393.1	1253435	1253749	0.00647608484990365
CP000393.1	3694669	3694866	0.0056969943047623295
CP000393.1	3782982	3783746	0.00705699799408505
CP000393.1	543311	544138	-0.00425457391814403
CP000393.1	7080766	7081446	-0.0032375562440127
CP000393.1	1935767	1937014	0.0027465554380645602
CP000393.1	3718065	3719147	0.0046905272393410104
CP000393.1	5078383	5078529	0.00832823409710794
CP000393.1	5923744	5924598	-0.00397569521193548
CP000393.1	2867932	2869743	-0.0038282039852234897
CP000393.1	6274292	6275599	-0.00248773783961886
CP000393.1	663633	663986	0.00422738676960744
CP000393.1	2198110	2201106	0.00311348681635397
CP000393.1	5166936	5167727	-0.00261332654610406
CP000393.1	2720539	2721768	0.00364044591165126
CP000393.1	17126	20872	-0.00284734499963765
CP000393.1	6753937	6756696	-0.00245962244538655
CP000393.1	2132736	2132981	0.0038546846262444397
CP000393.1	3334629	3340364	-0.0028962265583214603
CP000393.1	4135837	4136874	-0.0040808910539279
CP000393.1	2802722	2804143	-0.00202745061472626
CP000393.1	3996352	4002789	0.00137518795875231
CP000393.1	6100241	6101284	-0.00134548490568602
CP000393.1	7486899	7487903	-0.0009652558508415539
CP000393.1	2862537	2862935	-0.00105100224786196
CP000393.1	3349565	3351013	0.000999768701028513
CP000393.1	3646145	3646465	0.000754777723147066
CP000393.1	5221535	5222911	-0.000637399730132354
CP000393.1	59088	59294	0.8776791824114392
CP000393.1	73849	74169	0.517105862085778
CP000393.1	262109	262288	-0.6227258635982839
CP000393.1	302330	303367	-0.26607272228182505
CP000393.1	309201	310238	0.0910930920084788
CP000393.1	358803	359048	-0.25308516210833704
CP000393.1	444560	444925	-0.051539703680669006
CP000393.1	445064	445597	0.23855524740851503
CP000393.1	502599	503360	0.608440953574424
CP000393.1	503552	503686	1.25149336421308
CP000393.1	503708	503887	0.820871247336044
CP000393.1	503895	504053	0.8438797321060709
CP000393.1	546691	547593	-0.23174201145279602
CP000393.1	603425	603682	-0.792258278569177
CP000393.1	664213	664440	-0.706224641384232
CP000393.1	831588	832475	-0.0214795526447041
CP000393.1	832685	833020	-0.45322248376812607
CP000393.1	867047	867376	0.9348677937363671
CP000393.1	867470	867970	-0.47596289479338794
CP000393.1	1042907	1043191	0.393045938673769
CP000393.1	1086668	1086862	0.34872897660609603
CP000393.1	1165493	1165699	0.14037712098426097
CP000393.1	1234183	1234410	0.10133921785399999
CP000393.1	1336822	1337058	-0.54055569779983
CP000393.1	1346434	1346811	0.7311662617356609
CP000393.1	1349769	1350455	0.959875013836516
CP000393.1	1368592	1368963	-0.396091858932153
CP000393.1	1376791	1377237	-0.210853825989341
CP000393.1	1385099	1385314	0.0437640523285335
CP000393.1	1481922	1482455	-1.04754095350738
CP000393.1	1554577	1554864	-0.752538681306855
CP000393.1	1573710	1574747	-0.431352545115924
CP000393.1	1889069	1889311	-0.39698890642005497
CP000393.1	1898433	1899119	-0.38399713288221204
CP000393.1	1941237	1941443	-0.369476485440221
CP000393.1	1954986	1955288	0.0517089180582639
CP000393.1	1966691	1966912	0.32403404294804805
CP000393.1	1966978	1967166	0.427161253290317
CP000393.1	1983497	1983685	-1.36082530168156
CP000393.1	2030402	2030767	-0.248056455040638
CP000393.1	2113051	2113173	-0.614640376973387
CP000393.1	2121204	2121380	-0.18288963397262198
CP000393.1	2122042	2122728	0.627582412744263
CP000393.1	2135723	2135899	0.157058579906395
CP000393.1	2139381	2139662	-0.183181313651489
CP000393.1	2140838	2140963	1.07855285695108
CP000393.1	2171224	2171295	-0.171830694521599
CP000393.1	2317702	2317824	0.10177356594249799
CP000393.1	2513325	2513828	-0.820064573936073
CP000393.1	2513920	2514420	-0.9575622347592421
CP000393.1	2679697	2679927	0.577916147362874
CP000393.1	2679934	2680065	0.0980843500266164
CP000393.1	2853857	2854648	-1.72792434003982
CP000393.1	2855133	2856557	-1.22424953918707
CP000393.1	3003398	3003745	-0.98756047197254
CP000393.1	3421090	3421593	0.622135641215683
CP000393.1	3564500	3565069	0.332942971827
CP000393.1	3565074	3565556	-0.44821674659931504
CP000393.1	3565607	3566053	-0.6804814471499351
CP000393.1	3566076	3566405	-1.41548033642277
CP000393.1	3734100	3734432	-0.0131919089746295
CP000393.1	3734579	3734965	-0.597758504822282
CP000393.1	3765390	3765740	0.555652078302709
CP000393.1	3884865	3885038	-0.5101308626061271
CP000393.1	3987412	3987930	0.536551466678041
CP000393.1	4067578	4067835	-0.29834110208367703
CP000393.1	4306258	4306575	0.287633581523644
CP000393.1	4334286	4334693	-0.730488459944465
CP000393.1	4382111	4382491	-0.0189617804347483
CP000393.1	4526570	4526743	-0.609805718753894
CP000393.1	4676243	4676575	0.788697836403976
CP000393.1	4677604	4677885	0.796978656913937
CP000393.1	4763758	4764078	1.3277434478931498
CP000393.1	4785801	4785935	0.6493523913312211
CP000393.1	4794588	4794974	-0.45879848840965504
CP000393.1	4891995	4892129	0.917616757081379
CP000393.1	4996789	4997070	-0.127846622453798
CP000393.1	5180437	5180688	-1.33620846105472
CP000393.1	5478000	5478143	0.0845420306055056
CP000393.1	5519764	5520264	-0.9656563372212701
CP000393.1	5552576	5553262	-0.141608092491759
CP000393.1	5625975	5626160	0.890708744357573
CP000393.1	5640363	5641190	0.0453799379502233
CP000393.1	5703805	5704041	-0.0394822320888515
CP000393.1	5738129	5738308	-0.32717945177137897
CP000393.1	6094069	6094296	-0.12399918980605
CP000393.1	6240549	6240770	-0.189745414895227
CP000393.1	6240866	6241129	0.5264703018876551
CP000393.1	6241609	6241860	-0.643142154401115
CP000393.1	6243218	6243436	-1.2052563829100702
CP000393.1	6263146	6264528	0.494212768403882
CP000393.1	6520392	6521513	0.249219672017636
CP000393.1	6542893	6546090	0.255063562358885
CP000393.1	6546670	6547671	0.41818538665688204
CP000393.1	6547693	6548094	-0.763502656727685
CP000393.1	6563077	6563505	-0.7807935371396579
CP000393.1	6565065	6565502	1.17073667211569
CP000393.1	6568130	6568774	-0.360825435763193
CP000393.1	6570882	6571466	-1.09317399227626
CP000393.1	6586111	6586902	-0.0923903549212924
CP000393.1	6599355	6599810	-1.20213810264237
CP000393.1	6613275	6613484	0.0697835208368763
CP000393.1	6615312	6615647	-0.0633589808851111
CP000393.1	6691288	6691452	-0.796644013982117
CP000393.1	6691474	6691836	-1.0182557015993101
CP000393.1	6699295	6699570	0.286271764305085
CP000393.1	6722822	6723061	-0.796437371606078
CP000393.1	6863318	6863929	-0.238415144867622
CP000393.1	6908611	6909648	-0.879079255755955
CP000393.1	7007136	7007270	0.36377991991883596
CP000393.1	7175774	7176001	0.14704134086717802
CP000393.1	7343290	7344327	0.11361254598865599
CP000393.1	7422345	7422590	-0.8292365011687399
CP000393.1	7424610	7425296	0.0116329800650426
CP000393.1	7441040	7441543	-0.954788551831257
CP000393.1	7452255	7452590	-0.611823877249539
CP000393.1	7468688	7468915	-0.0226767640481951
CP000393.1	7496494	7497321	0.115453959810363
CP000393.1	7498033	7498209	-0.93224268717304
CP000393.1	7498426	7498731	-0.23962388331757697
CP000393.1	7501583	7501744	-2.23614296691239
CP000393.1	7504662	7504883	-0.0699616578060519
CP000393.1	7580253	7580687	-0.386156600218835
CP000393.1	7591678	7591992	0.340903335356524
CP000393.1	7637807	7638544	-0.10939365564724099
CP000393.1	7639378	7639842	0.548994275601837
CP000393.1	7639829	7640407	1.22889689550774
CP000393.1	7642521	7643351	0.31198326279566496
CP000393.1	7643358	7644101	0.18441730290817898
CP000393.1	7656219	7656407	-0.0016619134432436901
CP000393.1	7715002	7715202	-0.255673870068818
