#chromosome	start	end	baseMean_HFe
CP000393.1	7097893	7098228	104.819349223928
CP000393.1	4287744	4288979	116.977311914399
CP000393.1	464021	469630	143.256088049059
CP000393.1	7218609	7219490	116.869481576718
CP000393.1	4813106	4816624	1262.48703657327
CP000393.1	6619684	6621075	1407.56375128987
CP000393.1	3434742	3435182	6331.20140069063
CP000393.1	3361129	3361419	30.7702375608822
CP000393.1	6964049	6964318	48.510995988047505
CP000393.1	140161	140898	506.91809753819
CP000393.1	2254170	2254688	63.42576909056871
CP000393.1	3149201	3149602	396.45174890145796
CP000393.1	3269949	3270473	24.2807480741152
CP000393.1	4430305	4432779	57.379602401288004
CP000393.1	4578905	4581265	420.05863028573503
CP000393.1	6117787	6118020	145.176716036356
CP000393.1	6316470	6317687	675.727236718513
CP000393.1	7385844	7387232	154.259422518143
CP000393.1	3180845	3181291	63.62285948590771
CP000393.1	2209909	2212056	202.81787369314603
CP000393.1	3345601	3346149	197.945652067472
CP000393.1	3529656	3534458	195.77192467074903
CP000393.1	3860392	3861360	1551.7846685284699
CP000393.1	4806789	4807400	36.3511897660586
CP000393.1	7374757	7375392	333.331923539473
CP000393.1	4854323	4855660	1436.8597938437802
CP000393.1	698789	700753	739.8464352758771
CP000393.1	572149	572221	2374.62219124049
CP000393.1	958283	958738	494.502512589989
CP000393.1	1830936	1831820	898.9446281831611
CP000393.1	1789540	1789920	107.9176158292
CP000393.1	6641688	6643400	50.1361298446867
CP000393.1	6677849	6678901	39.556070017988404
CP000393.1	3103857	3104108	110.30234608196501
CP000393.1	3239753	3241135	70.3615218756612
CP000393.1	2646951	2647217	699.000588890038
CP000393.1	4980978	4981496	406.004290696707
CP000393.1	5083976	5087698	1814.1798009578897
CP000393.1	5989590	5990066	18.584382460412396
CP000393.1	6428236	6429699	49.9002795518729
CP000393.1	2975622	2976527	4366.8742885254205
CP000393.1	4894253	4894786	27.07457932451
CP000393.1	6693568	6694863	128.360026688912
CP000393.1	6044701	6046089	804.231957871786
CP000393.1	6400631	6402160	111.85338602263701
CP000393.1	4349528	4350673	553.424609862799
CP000393.1	6443191	6444000	180.77722888986
CP000393.1	3842471	3843289	832.988866265584
CP000393.1	1474632	1477691	481.721960424521
CP000393.1	1468297	1468482	19.5293507298175
CP000393.1	2143846	2144394	144.624085026111
CP000393.1	2850070	2851176	1546.1620006941598
CP000393.1	6353492	6354223	149.548471891172
CP000393.1	6721501	6721986	110.49479390729799
CP000393.1	4595361	4595495	72.48609201626121
CP000393.1	2223507	2225219	45.1258935516356
CP000393.1	573749	574606	1551.30719144439
CP000393.1	6269490	6269927	305.120785646142
CP000393.1	6500364	6501155	48.4545168451325
CP000393.1	3503654	3505279	461.327751313961
CP000393.1	5513152	5515257	123.062484435893
CP000393.1	6014785	6015126	391.983306629804
CP000393.1	4687980	4688210	105.59301479242201
CP000393.1	6944946	6946148	13.426824619324
CP000393.1	1439019	1441514	117.23773321061701
CP000393.1	7218114	7218332	561.564148125402
CP000393.1	2789325	2790863	85.68856067074121
CP000393.1	4284496	4287747	82.6896902977217
CP000393.1	6712130	6712246	5939.131262994019
CP000393.1	7261363	7262676	646.137571785112
CP000393.1	3966099	3966605	494.43875730205804
CP000393.1	1227168	1228079	38.150529834485
CP000393.1	1944894	1945985	491.56766744693397
CP000393.1	1282029	1282319	39.594344537320296
CP000393.1	3343975	3344047	2020.3188472201102
CP000393.1	2057447	2059189	204.706817735023
CP000393.1	4593896	4594963	667.111348808943
CP000393.1	6151277	6151531	375.152323915902
CP000393.1	7563977	7564768	29.4302374662157
CP000393.1	1419001	1419309	254.62092052452599
CP000393.1	4275778	4277280	39.0276443547075
CP000393.1	4378464	4379327	149.452882443656
CP000393.1	5498984	5499541	29.4221690172278
CP000393.1	7151653	7152249	117.40060180609899
CP000393.1	1564055	1565539	548.175933183221
CP000393.1	1785909	1786274	19.8529832052121
CP000393.1	3100472	3100912	21.066806876263602
CP000393.1	4019274	4019906	195.856677129418
CP000393.1	4288976	4289911	126.985543610336
CP000393.1	4614194	4614649	96.0110134890246
CP000393.1	5036534	5037580	179.936299422714
CP000393.1	5658701	5659006	30.3403570952708
CP000393.1	6590705	6591190	25.1647143523016
CP000393.1	6640564	6641658	41.9754247170135
CP000393.1	7002260	7003756	260.137079203061
CP000393.1	4486042	4486311	26.9564713498829
CP000393.1	952466	953506	29.1557469976294
CP000393.1	7024323	7025330	236.583899663858
CP000393.1	6329323	6330942	831.2519778253039
CP000393.1	855972	858584	245.90535994933498
CP000393.1	6916216	6916869	1142.71032356349
CP000393.1	379093	380244	1403.0323655020902
CP000393.1	385456	387327	127.425090121714
CP000393.1	729656	731518	23.5663606870245
CP000393.1	2076163	2077434	620.324787189214
CP000393.1	3740326	3740901	241.272212042015
CP000393.1	3842056	3842433	967.544009281055
CP000393.1	4803403	4804665	61.84527613308251
CP000393.1	6956263	6957633	222.784442024682
CP000393.1	2290170	2290724	562.8556025551239
CP000393.1	3693193	3694512	757.5627729199701
CP000393.1	7257468	7257710	67.5520391054334
CP000393.1	4315773	4316561	554.263188679637
CP000393.1	3888432	3889430	684.059536223612
CP000393.1	1109684	1110385	487.014248516355
CP000393.1	7651699	7652790	84.2431636204413
CP000393.1	3417555	3417857	828.4764534103999
CP000393.1	7604596	7606332	57.0021853490792
CP000393.1	3010874	3013549	642.367303756
CP000393.1	4133385	4134116	128.08711856779
CP000393.1	4264767	4265138	80.9880443923815
CP000393.1	6004458	6005156	71.7984848205326
CP000393.1	1683870	1687463	1687.7967899033
CP000393.1	7125754	7128564	895.6920445490581
CP000393.1	1141057	1141581	67.247342566503
CP000393.1	1306595	1307410	49.8569968060945
CP000393.1	2977812	2978084	393.023213498936
CP000393.1	5019344	5019673	220.921472881361
CP000393.1	6251930	6252505	8130.4886946223705
CP000393.1	6932847	6933644	105.44384971286699
CP000393.1	7378210	7378608	6395.72323332184
CP000393.1	6925633	6925752	2161.35806046797
CP000393.1	6839236	6842421	33.3867871276341
CP000393.1	5202425	5203063	746.587687759344
CP000393.1	1255684	1255911	13.6039865812648
CP000393.1	2087004	2089568	719.393566066427
CP000393.1	447471	448331	83.40016642768771
CP000393.1	5504267	5506213	88.05472064348271
CP000393.1	4291521	4294466	48.3011945737147
CP000393.1	4339110	4340075	385.627195731742
CP000393.1	7278920	7279090	33.2633052701198
CP000393.1	5443751	5444248	410.01374340789397
CP000393.1	6473674	6474567	553.4278115476909
CP000393.1	2637044	2638096	107.560127210389
CP000393.1	5711369	5711677	120.250045915511
CP000393.1	4314812	4315546	253.755420053975
CP000393.1	5066444	5066794	665.043660457662
CP000393.1	5694355	5694435	3237.71399974246
CP000393.1	7184679	7185443	786.767302759301
CP000393.1	7361510	7361908	8070.07357515254
CP000393.1	3323299	3323946	253.720205757184
CP000393.1	6146335	6146520	2152.2013797795803
CP000393.1	3626091	3627389	52.74803684143271
CP000393.1	2765564	2766694	81.9828859814761
CP000393.1	3416553	3416843	4742.42439107813
CP000393.1	7419053	7419199	13.872841982911101
CP000393.1	1098292	1098864	340.180729927253
CP000393.1	3278344	3278970	316.453485638614
CP000393.1	5830592	5831986	1533.12734560388
CP000393.1	6997007	6998191	3281.88810973199
CP000393.1	4686645	4687367	390.958265461699
CP000393.1	5808783	5809517	365.18447145486704
CP000393.1	96964	97182	5.01988708950351
CP000393.1	139424	139738	7.038209239886741
CP000393.1	151332	151466	3.82341700745172
CP000393.1	154460	154756	6.296556283291099
CP000393.1	266150	266914	1.8050948570685
CP000393.1	395770	395910	3.16038081512734
CP000393.1	442807	443091	4.94591289523816
CP000393.1	471882	474209	7.25180218964205
CP000393.1	606398	606628	4.48645319977611
CP000393.1	731760	733625	9.018988183819161
CP000393.1	826613	827146	3.8479880108558797
CP000393.1	868419	868709	0.8532748296994961
CP000393.1	1041863	1042810	8.59216794074913
CP000393.1	1101344	1101442	4.25830569950962
CP000393.1	1255202	1255489	8.168773576661039
CP000393.1	1302231	1302578	5.16256606753484
CP000393.1	1419747	1419899	5.415284571205491
CP000393.1	1419957	1420268	7.03014079089888
CP000393.1	1460342	1460470	8.219759114986768
CP000393.1	1470979	1471278	3.6857462558668797
CP000393.1	1518214	1518468	3.46408485712371
CP000393.1	1645329	1645484	3.017701837096
CP000393.1	1739339	1740091	11.5623101185014
CP000393.1	1840227	1840373	2.5007705017849
CP000393.1	1852807	1853136	3.50357606747963
CP000393.1	1857687	1858649	4.29779690986554
CP000393.1	1949797	1950114	6.644394105649299
CP000393.1	1950795	1951283	1.2996578497272
CP000393.1	1962194	1962499	4.4914614262226
CP000393.1	1982085	1982285	6.34411594263487
CP000393.1	2136808	2137494	3.16380669410929
CP000393.1	2141101	2141295	2.74542055646769
CP000393.1	2141613	2142014	2.84396575413719
CP000393.1	2184008	2184361	4.43583331789096
CP000393.1	2222907	2223434	3.5986953861671798
CP000393.1	2515729	2516394	1.8641488443820802
CP000393.1	2516387	2517961	3.1047527067957
CP000393.1	2520035	2520571	1.34721750907098
CP000393.1	2520590	2521852	3.75286869216833
CP000393.1	2525896	2526141	2.01025370139537
CP000393.1	2572077	2572478	1.0108740146825899
CP000393.1	2609544	2610032	10.1233991697248
CP000393.1	2611093	2613492	3.45601640813585
CP000393.1	2613761	2614414	4.44390176687882
CP000393.1	2633828	2633944	8.72519612232806
CP000393.1	2640087	2640503	8.98255719600462
CP000393.1	2837742	2838011	4.36491934616698
CP000393.1	3014153	3014392	3.2589260127968402
CP000393.1	3298305	3299189	6.92816971424742
CP000393.1	3480355	3480612	3.8153485584638602
CP000393.1	3480642	3480899	3.65774937348077
CP000393.1	3481503	3481760	3.09668425780784
CP000393.1	3516223	3516486	7.837438308719139
CP000393.1	3536404	3536574	8.65929037705057
CP000393.1	3721862	3722185	2.56325036808044
CP000393.1	3798910	3799155	9.72457580904084
CP000393.1	3834377	3835534	6.667382761588921
CP000393.1	3971035	3971289	1.31115217769701
CP000393.1	4045757	4046521	3.05719304745192
CP000393.1	4141097	4141306	7.2008166513163205
CP000393.1	4144888	4145262	8.30680998468646
CP000393.1	4149868	4150152	7.20888510030418
CP000393.1	4233590	4234627	2.4566367214230698
CP000393.1	4391624	4391959	15.266402460301899
CP000393.1	4445965	4446375	4.28972846087768
CP000393.1	4723643	4724131	13.188660666164598
CP000393.1	4742285	4742875	4.91327344284615
CP000393.1	4763040	4763267	11.1983353981674
CP000393.1	4763264	4763446	6.44266114030438
CP000393.1	4763463	4763576	1.25209819038343
CP000393.1	4797198	4797383	5.055952420877481
CP000393.1	4802958	4803362	9.12059360403004
CP000393.1	4896943	4897173	9.05004528874664
CP000393.1	4926405	4926776	2.84396575413719
CP000393.1	4947996	4949144	7.7979470983632195
CP000393.1	5123596	5123823	5.06744674884729
CP000393.1	5184694	5184897	4.60956940084977
CP000393.1	5220296	5220664	5.56138942821877
CP000393.1	5228485	5228988	1.9626940420515901
CP000393.1	5244696	5244947	2.85203420312505
CP000393.1	5294786	5295823	5.30867092454813
CP000393.1	5472378	5472710	5.4037902432356795
CP000393.1	5473677	5474009	5.71898861320187
CP000393.1	5521567	5522253	7.73425054104372
CP000393.1	5532885	5533385	2.69786089712391
CP000393.1	5536705	5537391	5.5498951002489605
CP000393.1	5539067	5539255	11.802317603178198
CP000393.1	5543780	5544061	8.768113211665929
CP000393.1	5593511	5593765	2.70592934611177
CP000393.1	5736617	5736991	5.11500640819107
CP000393.1	5737132	5737263	4.25023725052176
CP000393.1	5979966	5980283	9.115951034024132
CP000393.1	6198941	6199084	7.86849541364661
CP000393.1	6261610	6261957	10.9486771170382
CP000393.1	6426311	6426559	6.9051810583078
CP000393.1	6447067	6447288	5.02795553849137
CP000393.1	6479914	6480192	5.52189821786286
CP000393.1	6495320	6495487	1.2011126520577
CP000393.1	7012199	7013062	11.1753467422278
CP000393.1	7021784	7021990	1.9592681630696398
CP000393.1	7046404	7046562	6.21293129257335
CP000393.1	7069463	7069717	8.037588926599518
CP000393.1	7069729	7070079	8.35094376504829
CP000393.1	7119184	7119441	7.414043944631049
CP000393.1	7120340	7120807	3.15573824512143
CP000393.1	7287149	7287262	2.2990375364399798
CP000393.1	7289457	7289702	4.0565727341647
CP000393.1	7340784	7340897	4.6537031812116
CP000393.1	7341109	7341258	10.7040270623554
CP000393.1	7365942	7366250	8.915434759703171
CP000393.1	7425907	7426380	4.60956940084977
CP000393.1	7426401	7426775	4.795165468218969
CP000393.1	7431068	7431478	11.4821110067656
CP000393.1	7435372	7435845	2.10537302008292
CP000393.1	7444411	7444959	3.40503086981012
CP000393.1	7457169	7457342	2.6698640147378
CP000393.1	7471761	7472774	4.26980002747943
CP000393.1	7482065	7482229	1.99875937342556
CP000393.1	7565852	7566799	6.71494242093269
